Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
COIMBATORE,RS Puram,Town,Main,New Town 50,2,COMMERCIAL,397,367,673651.05,1687.838
REWA,Rewa City,Metro,Bazaar,Business Park 24,2,COMMERCIAL,598,512,1148161.75,2771.963
SILIGURI,Sevoke Road,Central,Section-A,Station Road 29,2,COMMERCIAL,1423,1309,1322297.12,3870.133
GANDHINAGAR,Sector 7,Rural,Main,High Street 35,2,COMMERCIAL,687,571,829162.09,1923.668
BATHINDA,Rampura Phul,W5,Main,Janpath 80,2,COMMERCIAL,1453,1169,1572145.42,7074.358
NELLORE,Trunk Road,Metro,Extension,Gokulam 62,2,COMMERCIAL,689,579,975859.34,1998.619
GWALIOR,Dabra,Metro,Extension,High Street 56,2,COMMERCIAL,162,131,91582.19,199.93
JALANDHAR,Model Town,Metro,Section-B,High Street 8,2,COMMERCIAL,442,394,218808.9,836.897
RAJKOT,University Road,Town,Section-A,Old City 58,2,COMMERCIAL,1086,988,2036904.39,4769.559
TRICHY,Manapparai,Rural,Hub,Business Park 54,2,COMMERCIAL,1344,1310,293097.14,2580.277
PATHANKOT,Dhangu Road,W5,Bazaar,New Town 61,2,COMMERCIAL,987,797,693040.32,4358.485
GANDHINAGAR,Infocity,Ind,Extension,Temple View 86,2,COMMERCIAL,1371,1216,1546316.21,2471.926
ASANSOL,Raniganj,Central,Main,Business Park 48,2,COMMERCIAL,606,602,67088.23,1622.013
PUNE,Pimpri,W5,Market,High Street 7,2,COMMERCIAL,960,822,723063.04,1194.573
LUCKNOW,Hazratganj,Town,Market,Business Park 37,2,COMMERCIAL,454,416,899727.27,2262.648
SAGAR,Makronia,Metro,Section-B,High Street 72,2,COMMERCIAL,806,759,372449.4,975.306
AURANGABAD,Paithan Gate,Metro,Hub,Station Road 60,2,COMMERCIAL,1470,1368,2828546.21,2470.856
SAGAR,Bina,Town,Main,Station Road 99,2,COMMERCIAL,45,44,24004.6,168.39
GWALIOR,Gwalior Fort Area,Town,Market,Gokulam 96,2,COMMERCIAL,433,418,367241.47,688.23
BELAGAVI,Gokak,Ind,Hub,Gokulam 50,2,COMMERCIAL,681,568,946947.8,2549.292
JAIPUR,Mansarovar,C3,Section-B,Station Road 76,2,COMMERCIAL,1489,1285,2402153.39,7406.663
TIRUPATI,Tiruchanoor,W5,Complex,Janpath 34,2,COMMERCIAL,1191,1179,1007400.98,2031.794
LUCKNOW,Charbagh,N1,Section-B,High Street 37,2,COMMERCIAL,1482,1299,2181082.38,4927.933
RAJAHMUNDRY,Rajahmundry Rural,Rural,Hub,Business Park 13,2,COMMERCIAL,503,419,177285.35,1155.932
TIRUPATI,Renigunta,W5,Complex,High Street 28,2,COMMERCIAL,79,78,92379.29,187.177
PALAKKAD,Palakkad Town,W5,Bazaar,High Street 67,2,COMMERCIAL,124,100,93242.48,350.036
TIRUPATI,KT Road,E4,Plaza,Business Park 74,2,COMMERCIAL,335,313,647638.48,973.944
MUMBAI,Kurla,N1,Market,High Street 12,2,COMMERCIAL,868,850,618338.38,2869.398
AURANGABAD,Chikhalthana,Town,Market,New Town 85,2,COMMERCIAL,873,709,1414202.5,4363.726
PATHANKOT,Pathankot Town,E4,Section-A,Station Road 82,2,COMMERCIAL,246,227,364448.74,1055.068
HOWRAH,Liluah,S2,Extension,New Town 40,2,COMMERCIAL,1257,1012,1308176.89,2047.117
PALAKKAD,Ottapalam,Metro,Hub,New Town 78,2,COMMERCIAL,1212,1101,1668514.07,3156.99
PALAKKAD,Fort,Ind,Bazaar,Gokulam 57,2,COMMERCIAL,618,495,1141235.68,1726.152
KOCHI,Kadavanthra,S2,Bazaar,New Town 29,2,COMMERCIAL,394,362,557875.46,1441.033
LUDHIANA,Ludhiana Rural,Metro,Extension,Station Road 55,2,COMMERCIAL,1410,1374,2717209.75,1980.554
SILIGURI,Hill Cart,S2,Plaza,Old City 96,2,COMMERCIAL,1144,985,1947643.8,1240.273
HALDIA,Mahishadal,Central,Main,New Town 84,2,COMMERCIAL,1184,1016,2189101.28,5329.797
PATIALA,Patiala Rural,Ind,Complex,Temple View 22,2,COMMERCIAL,666,612,1030405.52,1803.805
NASHIK,Panchavati,Metro,Hub,Business Park 74,2,COMMERCIAL,741,678,605051.56,3291.796
JODHPUR,Sardarpura,Ind,Section-A,Janpath 21,2,COMMERCIAL,839,747,913170.53,3523.422
KOLKATA NORTH,Barasat,Rural,Bazaar,Station Road 100,2,COMMERCIAL,1248,1043,203785.77,3113.206
PUNE,Pimpri,N1,Hub,Janpath 77,2,COMMERCIAL,588,478,603542.27,1521.884
RAJKOT,Bhakti Nagar,W5,Bazaar,Gokulam 34,2,COMMERCIAL,1122,1018,275584.75,4203.144
AJMER,Clock Tower,Town,Hub,Temple View 7,2,COMMERCIAL,119,96,54597.05,549.304
VARANASI,Cantonment,C3,Section-A,Old City 85,2,COMMERCIAL,826,763,383576.15,2831.719
JAMNAGAR,Hapa,E4,Plaza,New Town 4,2,COMMERCIAL,462,418,757752.99,2198.345
VADODARA,Akota,Ind,Bazaar,Business Park 93,2,COMMERCIAL,486,421,679907.5,991.978
KALABURAGI,Shahabad,W5,Section-B,Temple View 40,2,COMMERCIAL,911,810,659652.84,4532.929
MADURAI,Melur,Town,Main,Station Road 54,2,COMMERCIAL,915,827,1343385.94,4291.666
KOLLAM,Kollam City,Ind,Hub,Old City 89,2,COMMERCIAL,128,122,135138.61,299.539
JODHPUR,Shastri Nagar,Town,Section-A,Business Park 5,2,COMMERCIAL,701,651,341174.07,1110.363
GHAZIABAD,Indirapuram,Central,Plaza,Gokulam 7,2,COMMERCIAL,10,8,3964.78,12.22
KOTA,Gumanpura,E4,Section-B,Janpath 22,2,COMMERCIAL,1129,1127,1842067.78,5391.123
MOHALI,Phase 3B2,Town,Section-B,Business Park 34,2,COMMERCIAL,1396,1383,1075135.43,2991.642
BHAVNAGAR,Bhavnagar City,N1,Section-A,Janpath 35,2,COMMERCIAL,101,95,201264.26,290.344
AURANGABAD,Chikhalthana,C3,Complex,Temple View 34,2,COMMERCIAL,615,540,664762.92,2602.113
PUNE,Hadapsar,Town,Complex,Station Road 16,2,COMMERCIAL,1034,845,1030424.84,2175.391
RAJKOT,Bhakti Nagar,S2,Market,Janpath 42,2,COMMERCIAL,321,280,307444.14,562.009
SAGAR,Khurai,Metro,Market,High Street 45,2,COMMERCIAL,150,149,92677.47,372.077
UDAIPUR,Sukher,N1,Bazaar,High Street 24,2,COMMERCIAL,188,185,190571.58,576.807
MOHALI,Industrial Area,C3,Plaza,New Town 33,2,COMMERCIAL,930,744,1262663.49,3405.616
KOZHIKODE,Feroke,N1,Hub,Temple View 78,2,COMMERCIAL,1290,1120,1304794.3,3330.632
KOLKATA SOUTH,Behala,Town,Section-A,Janpath 42,2,COMMERCIAL,541,525,1066586.35,2342.529
MANGALURU,Puttur,E4,Bazaar,Business Park 74,2,COMMERCIAL,880,841,659394.4,1098.756
GHAZIABAD,Modinagar,Town,Hub,Business Park 51,2,COMMERCIAL,269,254,193370.07,1094.782
KOLLAM,Chathannoor,Town,Market,Business Park 47,2,COMMERCIAL,1086,970,1237196.63,2240.352
BARAMATI,Indapur,Ind,Plaza,Business Park 91,2,COMMERCIAL,401,368,520181.62,931.063
KURNOOL,Nandyal,E4,Section-A,New Town 15,2,COMMERCIAL,746,727,435135.52,914.562
TRICHY,Lalgudi,S2,Complex,Gokulam 16,2,COMMERCIAL,1253,1068,1132129.51,3452.022
CHENNAI SOUTH,Adyar,N1,Main,Station Road 82,2,COMMERCIAL,1038,945,1326221.14,1660.12
UJJAIN,Ujjain North,Rural,Section-A,Temple View 3,2,COMMERCIAL,1480,1333,1552262.13,5571.138
KALABURAGI,Kalaburagi South,N1,Extension,Business Park 73,2,COMMERCIAL,934,806,1434324.3,4320.969
BHAVNAGAR,Mahuva,C3,Section-B,Business Park 38,2,COMMERCIAL,929,908,1470771.66,3971.541
PALAKKAD,Ottapalam,Rural,Market,Station Road 94,2,COMMERCIAL,1049,902,733838.58,4539.692
INDORE,Vijay Nagar,Town,Market,Business Park 5,2,COMMERCIAL,703,680,721195.67,2031.344
ASANSOL,Burnpur,Ind,Section-A,Station Road 6,2,COMMERCIAL,520,447,1024831.85,1984.482
GHAZIABAD,Modinagar,Rural,Main,High Street 61,2,COMMERCIAL,1096,879,2125095.59,2443.31
TIRUPATI,Balaji Colony,Central,Extension,Janpath 7,2,COMMERCIAL,221,201,147074.65,544.727
BENGALURU EAST,Indiranagar,W5,Extension,New Town 32,2,COMMERCIAL,548,502,211437.89,1197.643
KALABURAGI,Yadgir,C3,Market,Temple View 54,2,COMMERCIAL,479,414,276604.0,954.092
JAMNAGAR,Hapa,Ind,Bazaar,High Street 86,2,COMMERCIAL,1031,987,1419782.14,3055.348
BHOPAL,Bairagarh,Ind,Section-B,Station Road 84,2,COMMERCIAL,848,730,1129996.83,1878.662
KALYAN,Ulhasnagar,Rural,Complex,High Street 77,2,COMMERCIAL,22,21,34228.41,86.828
NELLORE,Magunta,S2,Extension,New Town 96,2,COMMERCIAL,278,272,504740.67,302.818
NASHIK,Panchavati,Metro,Plaza,Temple View 4,2,COMMERCIAL,358,287,193099.99,1636.106
RAJKOT,Gondal Road,N1,Section-A,Gokulam 76,2,COMMERCIAL,479,445,409137.22,591.379
BALLARI,Ballari Rural,Central,Bazaar,Gokulam 72,2,COMMERCIAL,595,535,812449.69,2189.585
NASHIK,Ambad,N1,Section-A,Old City 36,2,COMMERCIAL,645,627,1242268.21,1679.885
TIRUPATI,Renigunta,Central,Plaza,New Town 14,2,COMMERCIAL,175,156,239328.39,296.408
KOLLAM,Karunagappally,Central,Bazaar,Gokulam 63,2,COMMERCIAL,78,72,58893.01,376.465
UJJAIN,Freeganj,Central,Bazaar,Old City 33,2,COMMERCIAL,934,802,596315.62,3302.444
KOLLAM,Karunagappally,W5,Complex,Old City 16,2,COMMERCIAL,840,782,1089163.42,3435.394
BHAVNAGAR,Mahuva,Ind,Extension,Station Road 55,2,COMMERCIAL,769,723,1184037.85,2798.81
SILIGURI,Siliguri Town,Ind,Extension,Old City 1,2,COMMERCIAL,294,246,402686.99,439.479
JODHPUR,Jodhpur City,Metro,Plaza,High Street 33,2,COMMERCIAL,835,775,278315.39,3575.272
MYSURU,Nanjangud,W5,Bazaar,Business Park 65,2,COMMERCIAL,871,757,1324965.87,909.846
KOLKATA NORTH,Dum Dum,Town,Main,Janpath 58,2,COMMERCIAL,1071,1004,113005.67,1664.227
KOLKATA NORTH,Cossipore,Rural,Hub,Station Road 16,2,COMMERCIAL,129,126,84774.69,139.837
TIRUNELVELI,Tenkasi,W5,Section-A,New Town 75,2,COMMERCIAL,376,367,631421.62,1509.943
KURNOOL,Nandyal,Town,Complex,Temple View 13,2,COMMERCIAL,808,653,621098.97,3675.638
NAGPUR,Sitabuldi,Town,Plaza,Temple View 54,2,COMMERCIAL,946,870,1083116.57,2975.691
UDAIPUR,Sukher,C3,Main,New Town 88,2,COMMERCIAL,1196,1144,918360.64,2825.38
SURAT,Varachha,Town,Plaza,Old City 42,2,COMMERCIAL,1126,1091,327880.39,2500.427
BHOPAL,Bittan Market,W5,Plaza,Janpath 22,2,COMMERCIAL,745,600,706156.6,1308.103
MANGALURU,Mangaluru West,E4,Hub,Janpath 15,2,COMMERCIAL,484,436,244562.64,1065.747
JABALPUR,Jabalpur Rural,S2,Main,Business Park 23,2,COMMERCIAL,415,394,578779.17,1743.946
TIRUPATI,Renigunta,S2,Bazaar,High Street 23,2,COMMERCIAL,771,688,300321.63,1551.263
KANNUR,Payyanur,Ind,Bazaar,Business Park 10,2,COMMERCIAL,1172,1075,2090114.69,4602.37
NELLORE,Trunk Road,C3,Section-A,Gokulam 57,2,COMMERCIAL,1365,1133,1067662.05,6061.015
SILIGURI,Matigara,Town,Extension,Old City 85,2,COMMERCIAL,461,379,307704.37,531.958
KOCHI,Ernakulam,S2,Section-A,Old City 35,2,COMMERCIAL,1348,1269,1554517.47,3492.03
KANPUR,Govind Nagar,Rural,Plaza,Temple View 42,2,COMMERCIAL,538,494,772069.54,617.723
KOLKATA NORTH,Cossipore,Metro,Extension,New Town 66,2,COMMERCIAL,576,523,650675.2,2813.088
LUCKNOW,Hazratganj,Metro,Main,Business Park 71,2,COMMERCIAL,1208,1032,1302745.9,3547.54
KANPUR,Govind Nagar,W5,Extension,Station Road 45,2,COMMERCIAL,274,238,254339.94,1111.008
MEERUT,Meerut City,Ind,Plaza,Old City 29,2,COMMERCIAL,705,600,1275828.42,3233.47
KOCHI,Marine Drive,Ind,Complex,Station Road 26,2,COMMERCIAL,1174,966,816562.53,3877.06
JODHPUR,Luni,Metro,Plaza,High Street 10,2,COMMERCIAL,1354,1117,395271.22,3298.646
CHENNAI NORTH,Anna Nagar,Metro,Plaza,Temple View 34,2,COMMERCIAL,1083,941,483171.12,1785.813
NELLORE,Magunta,E4,Main,Janpath 65,2,COMMERCIAL,1320,1246,837440.96,3683.223
BALLARI,Hospet,Rural,Market,High Street 18,2,COMMERCIAL,392,315,715496.27,1538.556
KURNOOL,Nandyal,S2,Market,Station Road 91,2,COMMERCIAL,1031,879,1253787.83,3950.703
UJJAIN,Tower Chowk,Rural,Plaza,High Street 49,2,COMMERCIAL,1087,969,1855900.17,2282.169
ASANSOL,Raniganj,Town,Complex,New Town 65,2,COMMERCIAL,338,312,495376.67,1097.772
BHAVNAGAR,Sihor,Town,Section-A,Gokulam 79,2,COMMERCIAL,1387,1306,2534512.05,6390.871
INDORE,Vijay Nagar,Rural,Section-B,High Street 66,2,COMMERCIAL,928,834,1669800.81,2695.199
UDAIPUR,Chetek Circle,S2,Extension,High Street 31,2,COMMERCIAL,1392,1346,2329469.57,6092.875
VADODARA,Fatehgunj,Metro,Market,High Street 47,2,COMMERCIAL,973,930,1510385.71,1546.051
KOLKATA NORTH,Dum Dum,Ind,Market,Temple View 18,2,COMMERCIAL,366,321,444608.15,1359.693
MOHALI,Phase 7,Metro,Main,New Town 13,2,COMMERCIAL,305,296,571541.25,792.963
COIMBATORE,Peelamedu,C3,Hub,Old City 13,2,COMMERCIAL,617,582,893518.49,2991.663
AJMER,Pushkar,Town,Extension,Business Park 48,2,COMMERCIAL,586,492,111508.61,2573.102
BENGALURU NORTH,Malleswaram,N1,Section-B,Station Road 84,2,COMMERCIAL,391,330,671189.35,1350.938
KOLKATA NORTH,Cossipore,Metro,Complex,Business Park 57,2,COMMERCIAL,196,183,77778.54,739.756
KOCHI,Ernakulam,Rural,Section-B,Janpath 13,2,COMMERCIAL,1100,1011,1265293.68,2376.688
KOCHI,Kadavanthra,Central,Hub,Temple View 11,2,COMMERCIAL,1360,1308,2582904.54,3265.046
PUNE,Pimpri,E4,Complex,New Town 47,2,COMMERCIAL,589,521,547494.25,889.541
JODHPUR,Jodhpur City,E4,Bazaar,Station Road 62,2,COMMERCIAL,1010,980,509389.89,1639.232
VADODARA,Fatehgunj,N1,Bazaar,High Street 54,2,COMMERCIAL,154,143,191967.57,540.758
GWALIOR,Dabra,N1,Main,Janpath 79,2,COMMERCIAL,363,358,487324.69,1599.672
BENGALURU EAST,Shivajinagar,N1,Bazaar,Station Road 12,2,COMMERCIAL,1018,901,899378.12,1227.969
ALWAR,Alwar City,E4,Complex,Station Road 98,2,COMMERCIAL,93,92,142590.78,432.362
TIRUPATI,Renigunta,Central,Main,Janpath 55,2,COMMERCIAL,609,581,403241.5,1742.607
AHMEDABAD,Maninagar,Rural,Market,Old City 28,2,COMMERCIAL,391,320,142380.09,668.708
KANNUR,Payyanur,Ind,Bazaar,Gokulam 54,2,COMMERCIAL,1239,1199,597237.03,1883.981
NASHIK,Satpur,Town,Main,Business Park 15,2,COMMERCIAL,230,204,312510.39,938.809
BATHINDA,Maur,W5,Section-A,New Town 12,2,COMMERCIAL,556,538,768169.8,1103.527
KALABURAGI,Kalaburagi North,N1,Bazaar,Old City 90,2,COMMERCIAL,402,361,296724.86,1520.412
JODHPUR,Jodhpur City,C3,Section-B,Temple View 12,2,COMMERCIAL,865,720,1184171.66,1696.087
MYSURU,Hunsur,Ind,Plaza,Janpath 52,2,COMMERCIAL,1186,993,998876.28,3679.912
KOLLAM,Chathannoor,Ind,Bazaar,High Street 95,2,COMMERCIAL,765,734,138776.97,3497.197
BATHINDA,Bathinda City,Metro,Plaza,High Street 32,2,COMMERCIAL,211,173,416218.27,329.18
RAJAHMUNDRY,Rajahmundry City,S2,Market,Business Park 36,2,COMMERCIAL,655,548,1250181.44,1263.975
UDAIPUR,Sukher,Central,Plaza,Janpath 63,2,COMMERCIAL,238,212,227330.67,338.46
TRICHY,Manapparai,N1,Main,Station Road 26,2,COMMERCIAL,196,170,304133.81,368.052
TIRUPATI,KT Road,Central,Market,Old City 19,2,COMMERCIAL,570,525,164610.32,2806.552
MOHALI,Phase 3B2,Town,Section-A,Business Park 73,2,COMMERCIAL,733,594,938844.4,1707.728
GUNTUR,Guntur Rural,S2,Main,Station Road 52,2,COMMERCIAL,324,266,421900.11,1459.012
KALYAN,Ulhasnagar,S2,Bazaar,High Street 54,2,COMMERCIAL,1468,1181,1786591.31,5801.84
JABALPUR,Civic Centre,E4,Bazaar,Temple View 49,2,COMMERCIAL,217,194,403294.5,230.77
KOCHI,Ernakulam,W5,Main,High Street 73,2,COMMERCIAL,312,311,506678.3,1544.684
NAGPUR,Gandhibagh,Central,Bazaar,Janpath 57,2,COMMERCIAL,1233,1133,1889404.91,4384.321
VISAKHAPATNAM,Gajuwaka,E4,Market,New Town 92,2,COMMERCIAL,432,372,56700.93,714.705
KOZHIKODE,Mavoor Road,Metro,Bazaar,Gokulam 14,2,COMMERCIAL,792,642,1457928.22,1869.571
PATIALA,Upper Mall,W5,Market,High Street 60,2,COMMERCIAL,800,730,1525027.35,1493.359
ALWAR,Bhiwadi,S2,Hub,Gokulam 34,2,COMMERCIAL,381,309,212973.81,1530.368
MEERUT,Meerut City,Metro,Plaza,Temple View 86,2,COMMERCIAL,25,23,6971.59,49.982
JABALPUR,Civic Centre,Central,Hub,Temple View 44,2,COMMERCIAL,570,460,426153.61,575.378
JABALPUR,Wright Town,S2,Section-A,Station Road 17,2,COMMERCIAL,764,737,1190679.91,3467.394
HUBBALLI,Hubballi Rural,Ind,Complex,Old City 55,2,COMMERCIAL,239,208,460374.77,1020.824
REWA,Sagra,Central,Complex,Business Park 32,2,COMMERCIAL,646,591,514795.25,2530.329
GHAZIABAD,Vasundhara,C3,Extension,Gokulam 8,2,COMMERCIAL,1406,1235,2304247.26,2755.419
PALAKKAD,Ottapalam,Town,Bazaar,New Town 45,2,COMMERCIAL,547,506,1059155.88,2616.108
BHOPAL,Bairagarh,S2,Section-A,Business Park 68,2,COMMERCIAL,1318,1207,485153.8,2609.4
BHOPAL,Arera Colony,Central,Plaza,New Town 18,2,COMMERCIAL,1084,970,1205444.31,2116.727
JAMNAGAR,Jamnagar North,N1,Hub,Station Road 9,2,COMMERCIAL,1047,1016,1903592.62,3268.636
MUMBAI,Dharavi,Central,Section-B,New Town 98,2,COMMERCIAL,322,311,326490.31,1122.006
BELAGAVI,Gokak,Central,Plaza,Business Park 74,2,COMMERCIAL,322,318,163718.77,830.569
VADODARA,Akota,S2,Hub,Temple View 91,2,COMMERCIAL,377,326,110955.46,1751.16
VARANASI,Varanasi Rural,W5,Extension,Station Road 98,2,COMMERCIAL,22,20,9210.87,86.448
SAGAR,Sagar City,N1,Hub,Gokulam 43,2,COMMERCIAL,1199,1059,339906.97,4324.096
AHMEDABAD,Maninagar,S2,Extension,New Town 52,2,COMMERCIAL,268,260,229559.05,639.855
PUNE,Shivajinagar,S2,Complex,Old City 9,2,COMMERCIAL,1395,1227,2031684.99,4708.836
MUMBAI,Kurla,Metro,Section-B,Old City 84,2,COMMERCIAL,596,575,543877.97,841.61
VIJAYAWADA,Bhavanipuram,W5,Plaza,Old City 10,2,COMMERCIAL,928,920,1185260.23,3607.899
KOLLAM,Kottarakkara,Ind,Complex,Temple View 50,2,COMMERCIAL,877,731,1753186.24,2103.151
JALANDHAR,Jalandhar City,Town,Bazaar,Janpath 45,2,COMMERCIAL,394,377,414425.18,1433.181
AJMER,Clock Tower,E4,Section-A,Temple View 22,2,COMMERCIAL,1367,1294,1923098.86,6279.785
JAIPUR,Malviya Nagar,Metro,Section-A,Gokulam 41,2,COMMERCIAL,130,129,49488.94,614.151
REWA,Sagra,Ind,Complex,New Town 45,2,COMMERCIAL,311,278,61734.37,875.569
SURAT,Katargam,Rural,Plaza,Business Park 17,2,COMMERCIAL,717,680,298991.21,2938.557
TRIVANDRUM,Kazhakkoottam,Metro,Extension,Old City 59,2,COMMERCIAL,589,540,890858.93,1907.116
KURNOOL,Dhone,Metro,Section-B,Old City 71,2,COMMERCIAL,135,134,25866.73,392.717
AURANGABAD,Chikhalthana,Rural,Section-A,Old City 15,2,COMMERCIAL,972,787,1879334.82,3341.582
KOTA,Naya Pura,Metro,Plaza,Gokulam 86,2,COMMERCIAL,1299,1196,133094.68,5322.454
NELLORE,Trunk Road,Town,Main,Janpath 97,2,COMMERCIAL,539,537,1066210.45,2502.486
RAJKOT,Rajkot Rural,S2,Plaza,High Street 81,2,COMMERCIAL,447,400,616504.08,1044.03
NASHIK,Panchavati,N1,Extension,New Town 23,2,COMMERCIAL,524,469,260157.34,990.845
RAJAHMUNDRY,Rajahmundry City,E4,Main,Old City 60,2,COMMERCIAL,109,99,107575.43,425.559
CHENNAI SOUTH,Adyar,C3,Plaza,Old City 100,2,COMMERCIAL,144,122,186452.92,469.323
LUCKNOW,Hazratganj,S2,Market,Business Park 33,2,COMMERCIAL,739,622,305634.81,3067.104
PALAKKAD,Palakkad Town,N1,Market,Janpath 10,2,COMMERCIAL,138,136,170211.05,467.217
KANNUR,Kannur Town,S2,Section-B,Temple View 77,2,COMMERCIAL,50,49,39724.3,115.966
MADURAI,Melur,S2,Market,New Town 4,2,COMMERCIAL,523,479,243236.83,2485.409
TRIVANDRUM,Kazhakkoottam,E4,Bazaar,Temple View 29,2,COMMERCIAL,99,98,98637.04,179.765
BENGALURU NORTH,Jalahalli,E4,Hub,Janpath 73,2,COMMERCIAL,1025,974,1530977.82,1731.501
BIKANER,Gangashahar,Central,Section-B,Business Park 92,2,COMMERCIAL,747,693,724250.21,1850.23
AHMEDABAD,Sabarmati,S2,Bazaar,Station Road 22,2,COMMERCIAL,1498,1202,2430356.63,2010.589
KANPUR,Civil Lines,N1,Extension,Temple View 59,2,COMMERCIAL,1113,970,954781.01,2191.783
PALAKKAD,Fort,S2,Extension,Business Park 88,2,COMMERCIAL,520,423,835249.4,1910.133
JAMNAGAR,Digvijay Plot,S2,Market,Gokulam 74,2,COMMERCIAL,1225,1192,488090.47,5221.199
PATHANKOT,Narot Jaimal Singh,Metro,Section-B,Business Park 41,2,COMMERCIAL,840,821,185392.41,893.559
HUBBALLI,Hubballi Rural,Rural,Plaza,New Town 9,2,COMMERCIAL,1076,917,359495.01,3741.376
MOHALI,Phase 11,N1,Section-B,High Street 41,2,COMMERCIAL,481,431,724220.5,1381.588
NAGPUR,Civil Lines,Rural,Hub,Station Road 70,2,COMMERCIAL,552,519,651492.71,636.044
PATHANKOT,Dhangu Road,Metro,Market,New Town 89,2,COMMERCIAL,807,738,826903.03,3247.182
PATHANKOT,Su過npur,Ind,Bazaar,Janpath 24,2,COMMERCIAL,1034,965,163408.93,1056.315
GUNTUR,Guntur Rural,Rural,Section-B,Gokulam 94,2,COMMERCIAL,272,262,99065.31,1186.906
BELAGAVI,Belagavi Rural,N1,Plaza,High Street 93,2,COMMERCIAL,838,687,632269.32,2097.684
KANPUR,Civil Lines,Town,Section-A,Old City 3,2,COMMERCIAL,1487,1237,1809006.64,4822.388
JODHPUR,Luni,Rural,Hub,Old City 68,2,COMMERCIAL,1463,1457,544966.98,5667.689
BATHINDA,Rampura Phul,Central,Section-A,New Town 17,2,COMMERCIAL,254,253,319368.23,543.883
HALDIA,Mahishadal,S2,Complex,Janpath 100,2,COMMERCIAL,969,864,1857293.63,1657.706
BHAVNAGAR,Mahuva,C3,Complex,Old City 59,2,COMMERCIAL,549,503,1026246.47,1228.781
MUMBAI,Kurla,E4,Hub,Station Road 44,2,COMMERCIAL,296,291,571186.48,898.126
BENGALURU SOUTH,Banashankari,Ind,Complex,Temple View 58,2,COMMERCIAL,268,214,81021.62,769.168
KOZHIKODE,SM Street,Central,Section-A,Temple View 57,2,COMMERCIAL,485,405,75023.53,729.337
NOIDA,Greater Noida,Ind,Section-A,New Town 6,2,COMMERCIAL,994,906,1055779.11,1024.661
PALAKKAD,Chittur,Town,Market,Business Park 89,2,COMMERCIAL,1172,956,1391341.15,2198.618
JODHPUR,Sardarpura,S2,Section-B,High Street 93,2,COMMERCIAL,556,543,460036.94,1804.611
KOZHIKODE,SM Street,W5,Plaza,Gokulam 23,2,COMMERCIAL,1436,1222,1715364.74,2313.563
HALDIA,Mahishadal,C3,Hub,New Town 1,2,COMMERCIAL,16,12,19272.26,39.05
BENGALURU SOUTH,Jayanagar,Ind,Extension,Business Park 3,2,COMMERCIAL,245,217,29766.17,273.422
GWALIOR,City Centre,Ind,Extension,High Street 90,2,COMMERCIAL,872,816,1349474.76,1400.709
INDORE,C21 Mall,Town,Extension,Janpath 39,2,COMMERCIAL,363,334,545977.74,742.069
MEERUT,Mawana,Town,Section-B,Janpath 24,2,COMMERCIAL,1057,976,1370213.19,5186.892
MOHALI,Phase 7,Metro,Section-B,Gokulam 64,2,COMMERCIAL,992,935,1883401.36,1525.704
VIJAYAWADA,Besant Road,E4,Hub,Station Road 48,2,COMMERCIAL,169,165,84300.92,803.414
SURAT,Katargam,Metro,Extension,New Town 45,2,COMMERCIAL,1381,1350,2757784.8,6352.148
NELLORE,Magunta,S2,Plaza,High Street 73,2,COMMERCIAL,1041,933,1123198.29,3936.126
JODHPUR,Shastri Nagar,Ind,Extension,New Town 53,2,COMMERCIAL,112,95,200050.1,507.138
VISAKHAPATNAM,Madhurawada,S2,Section-A,High Street 49,2,COMMERCIAL,1372,1249,2291940.66,2934.11
BIKANER,Bikaner City,C3,Plaza,Station Road 35,2,COMMERCIAL,918,885,828879.49,2038.9
NASHIK,Satpur,Ind,Bazaar,Business Park 12,2,COMMERCIAL,1475,1207,822936.31,5967.666
TIRUPATI,Renigunta,Ind,Extension,High Street 27,2,COMMERCIAL,233,214,339549.05,500.548
TRIVANDRUM,Thampanoor,E4,Complex,New Town 24,2,COMMERCIAL,801,776,1557917.43,2564.79
BHAVNAGAR,Bhavnagar City,C3,Main,New Town 95,2,COMMERCIAL,1302,1187,2394307.86,3643.504
AMRITSAR,Amritsar Cantt,W5,Plaza,Temple View 58,2,COMMERCIAL,331,276,478507.78,700.575
RAJAHMUNDRY,Kadiyam,S2,Section-B,Gokulam 42,2,COMMERCIAL,700,670,289047.45,2058.205
RAJAHMUNDRY,Rajahmundry Rural,Metro,Main,Business Park 100,2,COMMERCIAL,129,121,150626.79,438.219
INDORE,Vijay Nagar,Town,Market,Gokulam 59,2,COMMERCIAL,1158,945,999294.12,2047.56
NOIDA,Sector 18,C3,Section-A,Station Road 11,2,COMMERCIAL,1036,911,1262350.4,1982.594
NASHIK,Satpur,S2,Section-B,Temple View 46,2,COMMERCIAL,490,397,102069.19,1002.194
MADURAI,Melur,Town,Section-B,Business Park 59,2,COMMERCIAL,603,497,649684.95,916.529
HALDIA,Mahishadal,Town,Main,Temple View 79,2,COMMERCIAL,100,95,87026.07,339.217
UDAIPUR,Fatehsagar,Rural,Bazaar,Business Park 85,2,COMMERCIAL,1274,1196,761731.3,4134.258
DURGAPUR,Steel Township,C3,Main,Old City 72,2,COMMERCIAL,857,734,1585082.47,3486.213
