Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
LUDHIANA,City,Central-Hub,New Extension,Arcade-52787,2,COMMERCIAL,1546,1391,431344.44,9004.132
JODHPUR,Sardarpura,Township,Tech Park,Plaza-52788,2,COMMERCIAL,306,296,521245.45,1615.214
GANGTOK,Division II,W4,New Extension,Plaza-52789,2,COMMERCIAL,1417,1075,625325.09,9452.3
COIMBATORE,Gandhipuram,Central-Hub,Main Market,Heights-52790,2,COMMERCIAL,639,568,687181.35,828.973
WARANGAL,Rural,Rural-Zone,High Street,Square-52791,2,COMMERCIAL,1278,1264,2235944.4,7088.092
AGARTALA,Division II,N2,New Extension,Villas-52792,2,COMMERCIAL,1445,1191,2763477.29,10347.084
LUCKNOW,Gomti Nagar,Zone-C,Main Market,Complex-52793,2,COMMERCIAL,1280,1096,255237.91,4319.335
HALDWANI,Town,W4,New Extension,Villas-52794,2,COMMERCIAL,1842,1600,3108833.39,2442.381
SILIGURI,Sevoke Road,N2,B-Block,Plaza-52795,2,COMMERCIAL,2005,1915,624648.11,2289.59
SOUTH DELHI,Saket,Central-Hub,Railway Colony,Mews-52796,2,COMMERCIAL,474,393,971610.91,1910.178
JAMMU,Bari Brahmana,Zone-C,Railway Colony,Square-52797,2,COMMERCIAL,581,577,525989.75,1569.235
LEH,Town Division,S1,A-Block,Junction-52798,2,COMMERCIAL,927,886,1203002.32,3727.928
CHANDIGARH,Sector 22,W4,New Extension,Villas-52799,2,COMMERCIAL,1826,1373,3138801.75,9365.996
PUDUCHERRY,Town Division,Zone-C,Main Market,Complex-52800,2,COMMERCIAL,1435,1266,1716416.91,7904.936
PORT BLAIR,City Circle,Central-Hub,Tech Park,Complex-52801,2,COMMERCIAL,2127,1815,4122679.93,11530.656
SILVASSA,Industrial Circle,Zone-C,High Street,Heights-52802,2,COMMERCIAL,1047,1028,1923510.02,3473.807
DAMAN,Moti Daman,N2,New Extension,Terrace-52803,2,COMMERCIAL,1904,1581,2019252.99,4338.423
VISAKHAPATNAM,Gajuwaka,E3,High Street,Junction-52804,2,COMMERCIAL,2497,2130,5377515.54,12888.805
PASIGHAT,Mebo,Industrial-X,B-Block,Villas-52805,2,COMMERCIAL,1224,932,724813.23,1184.753
DIBRUGARH,Rural,W4,B-Block,Villas-52806,2,COMMERCIAL,2280,1774,2356586.1,4868.587
PATNA,PESU East,Zone-C,New Extension,Arcade-52807,2,COMMERCIAL,375,331,700359.14,2055.686
BILASPUR,City,Rural-Zone,High Street,Complex-52808,2,COMMERCIAL,1423,1344,3006498.47,5159.62
PANAJI,Division II,Industrial-X,A-Block,Complex-52809,2,COMMERCIAL,1239,1107,2367627.48,7765.976
VADODARA,Makarpura,Central-Hub,High Street,Terrace-52810,2,COMMERCIAL,786,668,1096584.06,5074.612
GURUGRAM,Suburban,Central-Hub,Railway Colony,Square-52811,2,COMMERCIAL,630,515,1035681.29,3391.537
DHARAMSHALA,Palampur,Township,High Street,Terrace-52812,2,COMMERCIAL,80,68,63422.29,73.48
JAMSHEDPUR,Adityapur,Township,Railway Colony,Villas-52813,2,COMMERCIAL,186,154,323901.17,726.483
HUBBALLI,Central,Township,High Street,Complex-52814,2,COMMERCIAL,321,249,166318.27,588.845
TRIVANDRUM,Vattiyoorkavu,S1,Main Market,Square-52815,2,COMMERCIAL,2013,1588,1835044.45,4531.838
INDORE,Vijay Nagar,Metro-A,Railway Colony,Terrace-52816,2,COMMERCIAL,1882,1765,2752034.4,7893.403
PUNE,Kothrud,Central-Hub,B-Block,Square-52817,2,COMMERCIAL,1889,1425,2253602.42,10542.888
IMPHAL,Division II,Metro-A,Main Market,Villas-52818,2,COMMERCIAL,1623,1423,1437821.58,7562.697
SHILLONG,East Khasi,E3,B-Block,Complex-52819,2,COMMERCIAL,366,328,143226.62,2011.033
AIZAWL,Division II,E3,Main Market,Plaza-52820,2,COMMERCIAL,235,227,146334.82,1673.26
DIMAPUR,Central,Central-Hub,Railway Colony,Mews-52821,2,COMMERCIAL,1504,1267,2408429.91,9002.513
BHUBANESWAR,BED,S1,Railway Colony,Mews-52822,2,COMMERCIAL,1452,1355,2555740.25,7898.065
LUDHIANA,Aggar Nagar,Central-Hub,A-Block,Square-52823,2,COMMERCIAL,1952,1878,1391840.11,14388.987
JAIPUR,Mansarovar,E3,High Street,Heights-52824,2,COMMERCIAL,1324,1096,2619893.94,8316.672
GANGTOK,Division II,Township,High Street,Terrace-52825,2,COMMERCIAL,646,597,392522.57,2299.336
COIMBATORE,Peelamedu,Township,Railway Colony,Junction-52826,2,COMMERCIAL,95,92,165537.57,265.819
WARANGAL,Station Road,Metro-A,B-Block,Junction-52827,2,COMMERCIAL,1830,1770,1154773.9,13498.293
AGARTALA,Badharghat,S1,A-Block,Plaza-52828,2,COMMERCIAL,600,500,957301.5,1254.917
KANPUR,Azad Nagar,Central-Hub,Main Market,Terrace-52829,2,COMMERCIAL,1740,1588,2197617.51,2718.635
DEHRADUN,Central,Central-Hub,B-Block,Plaza-52830,2,COMMERCIAL,2218,2105,2913226.71,11516.77
KOLKATA,Behala,W4,Main Market,Plaza-52831,2,COMMERCIAL,581,529,113066.25,1322.888
SOUTH DELHI,Malviya Nagar,W4,High Street,Plaza-52832,2,COMMERCIAL,1525,1176,2099553.53,10519.448
JAMMU,Gandhi Nagar,Central-Hub,New Extension,Complex-52833,2,COMMERCIAL,1110,997,362797.04,4380.236
LEH,Town Division,S1,High Street,Complex-52834,2,COMMERCIAL,1247,1081,1392325.87,3894.87
CHANDIGARH,Sector 35,Central-Hub,High Street,Villas-52835,2,COMMERCIAL,872,867,1524692.63,3968.964
PUDUCHERRY,Rural,E3,Tech Park,Villas-52836,2,COMMERCIAL,257,214,358779.01,1456.125
PORT BLAIR,City Circle,E3,High Street,Heights-52837,2,COMMERCIAL,217,195,260291.6,1424.93
SILVASSA,Industrial Circle,N2,A-Block,Arcade-52838,2,COMMERCIAL,1330,1188,913480.41,9805.918
DAMAN,Moti Daman,S1,B-Block,Heights-52839,2,COMMERCIAL,880,859,1060748.22,4963.05
VIJAYAWADA,Governorpet,Zone-C,Tech Park,Complex-52840,2,COMMERCIAL,1774,1583,712029.71,11443.563
ITANAGAR,Naharlagun,E3,Railway Colony,Mews-52841,2,COMMERCIAL,1404,1111,2295686.03,7452.943
GUWAHATI,Dispur,Rural-Zone,Tech Park,Heights-52842,2,COMMERCIAL,2145,2092,2207791.11,6663.013
MUZAFFARPUR,Town Division,N2,New Extension,Heights-52843,2,COMMERCIAL,1000,888,2062374.35,6608.703
BILASPUR,Tifra,Metro-A,Tech Park,Mews-52844,2,COMMERCIAL,1462,1128,467986.53,4553.538
MARGAO,Division III,Township,Railway Colony,Terrace-52845,2,COMMERCIAL,1874,1656,496720.38,7082.376
AHMEDABAD,Sabarmati,E3,Main Market,Heights-52846,2,COMMERCIAL,2318,2220,821923.37,5157.501
GURUGRAM,Suburban,Metro-A,Tech Park,Junction-52847,2,COMMERCIAL,688,671,122487.77,1707.717
DHARAMSHALA,Palampur,E3,Railway Colony,Heights-52848,2,COMMERCIAL,893,765,309774.34,3891.741
RANCHI,New Capital,N2,Main Market,Arcade-52849,2,COMMERCIAL,431,327,83154.92,1218.459
HUBBALLI,Dharwad Town,N2,Tech Park,Arcade-52850,2,COMMERCIAL,2164,1679,1535927.06,11517.961
KOCHI,Marine Drive,N2,Tech Park,Mews-52851,2,COMMERCIAL,426,331,433485.75,469.4
INDORE,Vijay Nagar,Zone-C,High Street,Terrace-52852,2,COMMERCIAL,766,581,477477.36,4817.76
PUNE,Kothrud,E3,Main Market,Arcade-52853,2,COMMERCIAL,1046,898,579029.76,4019.941
IMPHAL,Division II,Rural-Zone,Railway Colony,Arcade-52854,2,COMMERCIAL,2111,1642,2080288.48,12881.863
SHILLONG,West Khasi,Metro-A,Tech Park,Square-52855,2,COMMERCIAL,1796,1514,3885686.77,6567.15
AIZAWL,Bawngkawn,N2,New Extension,Heights-52856,2,COMMERCIAL,1380,1306,219799.27,9698.406
KOHIMA,Town Division,Zone-C,New Extension,Villas-52857,2,COMMERCIAL,990,890,971599.85,6278.605
BHUBANESWAR,BED,Industrial-X,Main Market,Complex-52858,2,COMMERCIAL,699,695,1524761.59,3828.931
LUDHIANA,Aggar Nagar,Township,High Street,Mews-52859,2,COMMERCIAL,851,833,162123.83,3628.407
JAIPUR,Mansarovar,Zone-C,B-Block,Plaza-52860,2,COMMERCIAL,1645,1420,2296446.8,11344.657
GANGTOK,Division I,S1,New Extension,Square-52861,2,COMMERCIAL,1273,987,1492622.6,6217.786
COIMBATORE,RS Puram,S1,Main Market,Junction-52862,2,COMMERCIAL,1000,842,718949.45,3149.001
HYDERABAD,Banjara Hills,N2,New Extension,Plaza-52863,2,COMMERCIAL,178,161,165059.36,688.751
AGARTALA,Division I,Metro-A,Tech Park,Junction-52864,2,COMMERCIAL,1895,1516,2192891.54,3476.865
KANPUR,Civil Lines,S1,Railway Colony,Plaza-52865,2,COMMERCIAL,985,916,2027073.82,1770.987
HALDWANI,Kathgodam,S1,Railway Colony,Villas-52866,2,COMMERCIAL,603,482,565534.3,2521.553
KOLKATA,Gariahat,Central-Hub,New Extension,Villas-52867,2,COMMERCIAL,70,57,105880.44,78.208
CENTRAL DELHI,Paharganj,Industrial-X,A-Block,Villas-52868,2,COMMERCIAL,2426,2011,4365545.85,16608.083
SRINAGAR,Division II,W4,New Extension,Villas-52869,2,COMMERCIAL,1216,1128,1198204.45,2869.23
KARGIL,Town Division,W4,Tech Park,Square-52870,2,COMMERCIAL,1120,1017,2338746.09,7394.982
CHANDIGARH,Sector 35,Zone-C,A-Block,Terrace-52871,2,COMMERCIAL,1641,1535,340405.57,5480.479
PUDUCHERRY,Oulgaret,Metro-A,B-Block,Arcade-52872,2,COMMERCIAL,363,347,428992.43,2326.578
PORT BLAIR,Haddo,W4,High Street,Villas-52873,2,COMMERCIAL,222,207,273615.3,1171.018
SILVASSA,Amli,Zone-C,B-Block,Complex-52874,2,COMMERCIAL,398,379,236487.99,1433.972
DAMAN,Nani Daman,Zone-C,B-Block,Mews-52875,2,COMMERCIAL,1623,1288,1065705.81,12155.499
VISAKHAPATNAM,Madhurawada,Zone-C,Railway Colony,Plaza-52876,2,COMMERCIAL,1481,1129,2851775.21,4389.719
PASIGHAT,Mebo,Zone-C,Tech Park,Villas-52877,2,COMMERCIAL,2285,2043,3627747.56,4555.286
DIBRUGARH,Central,Zone-C,Railway Colony,Mews-52878,2,COMMERCIAL,2459,1920,2259618.81,16528.346
PATNA,PESU East,Central-Hub,Tech Park,Arcade-52879,2,COMMERCIAL,1682,1409,2640697.65,1555.154
RAIPUR,Rural Circle,Industrial-X,Main Market,Square-52880,2,COMMERCIAL,1449,1429,1187388.81,3102.316
MARGAO,Division III,S1,Main Market,Square-52881,2,COMMERCIAL,51,42,52198.88,348.639
SURAT,Udhna,N2,Main Market,Terrace-52882,2,COMMERCIAL,2393,2163,2956319.03,17254.574
GURUGRAM,Suburban,Zone-C,Main Market,Plaza-52883,2,COMMERCIAL,191,157,44805.31,1373.871
DHARAMSHALA,Town,Central-Hub,High Street,Terrace-52884,2,COMMERCIAL,603,525,1090213.62,3060.327
JAMSHEDPUR,Adityapur,N2,B-Block,Mews-52885,2,COMMERCIAL,1515,1385,2663748.66,9995.045
BENGALURU,Jayanagar,S1,New Extension,Villas-52886,2,COMMERCIAL,93,80,186194.33,258.213
KOCHI,Edappally,Metro-A,New Extension,Plaza-52887,2,COMMERCIAL,109,91,135677.15,209.895
BHOPAL,Arera Colony,Industrial-X,Railway Colony,Complex-52888,2,COMMERCIAL,1020,998,1777825.17,1053.136
NAGPUR,Sitabuldi,E3,Main Market,Heights-52889,2,COMMERCIAL,980,904,661093.31,4363.421
IMPHAL,Division II,Central-Hub,Railway Colony,Complex-52890,2,COMMERCIAL,129,99,114044.72,928.851
SHILLONG,East Khasi,W4,B-Block,Square-52891,2,COMMERCIAL,96,84,146077.35,175.937
AIZAWL,Division I,W4,Railway Colony,Heights-52892,2,COMMERCIAL,2023,2022,1713782.89,4939.415
DIMAPUR,Central,Rural-Zone,A-Block,Square-52893,2,COMMERCIAL,71,69,118309.71,289.438
CUTTACK,CRD,E3,Tech Park,Villas-52894,2,COMMERCIAL,862,679,1854416.28,1128.998
LUDHIANA,Aggar Nagar,S1,Main Market,Complex-52895,2,COMMERCIAL,1565,1203,3370164.9,2587.303
JAIPUR,Vaishali,Industrial-X,Main Market,Junction-52896,2,COMMERCIAL,1534,1232,1622801.97,4412.196
GANGTOK,Division II,S1,Railway Colony,Plaza-52897,2,COMMERCIAL,1962,1735,3831910.99,11697.288
CHENNAI,T Nagar,N2,Main Market,Complex-52898,2,COMMERCIAL,2310,1798,936318.58,11391.968
HYDERABAD,Banjara Hills,S1,Main Market,Arcade-52899,2,COMMERCIAL,409,406,437943.91,2268.953
AGARTALA,Division I,S1,New Extension,Junction-52900,2,COMMERCIAL,1036,1028,1229415.23,5546.114
KANPUR,Kidwai Nagar,W4,High Street,Arcade-52901,2,COMMERCIAL,750,739,1606245.41,3550.36
DEHRADUN,Vikas Nagar,S1,Railway Colony,Terrace-52902,2,COMMERCIAL,79,64,82866.42,396.444
SILIGURI,Town,Metro-A,Railway Colony,Villas-52903,2,COMMERCIAL,2181,1744,4328103.36,4385.318
SOUTH DELHI,Saket,Zone-C,Tech Park,Villas-52904,2,COMMERCIAL,938,718,1819590.71,6729.08
SRINAGAR,Division I,Zone-C,Tech Park,Heights-52905,2,COMMERCIAL,1646,1479,1310190.61,4238.495
KARGIL,Town Division,S1,B-Block,Plaza-52906,2,COMMERCIAL,1447,1091,2255483.95,5892.217
CHANDIGARH,Sector 35,Industrial-X,Railway Colony,Villas-52907,2,COMMERCIAL,276,256,477904.99,1142.993
PUDUCHERRY,Town Division,Rural-Zone,New Extension,Square-52908,2,COMMERCIAL,1592,1519,2678513.54,5813.602
PORT BLAIR,City Circle,Rural-Zone,High Street,Complex-52909,2,COMMERCIAL,2337,2320,2568029.73,6811.299
SILVASSA,Industrial Circle,W4,New Extension,Terrace-52910,2,COMMERCIAL,2032,1919,4321873.37,14011.701
DAMAN,Nani Daman,Central-Hub,Railway Colony,Complex-52911,2,COMMERCIAL,1193,936,1636148.8,3512.046
VIJAYAWADA,Governorpet,Rural-Zone,High Street,Arcade-52912,2,COMMERCIAL,1515,1423,2975210.98,7649.092
ITANAGAR,Naharlagun,Rural-Zone,Main Market,Plaza-52913,2,COMMERCIAL,7,5,11686.69,41.613
DIBRUGARH,Rural,N2,Main Market,Arcade-52914,2,COMMERCIAL,1731,1375,1721080.73,1598.981
PATNA,Kankarbagh,Industrial-X,B-Block,Complex-52915,2,COMMERCIAL,2295,1926,683627.42,4842.247
RAIPUR,Rural Circle,E3,Railway Colony,Arcade-52916,2,COMMERCIAL,967,858,1375155.6,2029.593
PANAJI,Division II,Zone-C,A-Block,Villas-52917,2,COMMERCIAL,137,104,42562.18,534.466
SURAT,Udhna,Township,Railway Colony,Square-52918,2,COMMERCIAL,574,505,716346.76,1495.619
FARIDABAD,Old Faridabad,Central-Hub,New Extension,Complex-52919,2,COMMERCIAL,2087,1807,1895736.75,2168.845
DHARAMSHALA,Palampur,Industrial-X,A-Block,Heights-52920,2,COMMERCIAL,974,744,226909.07,5680.719
JAMSHEDPUR,Adityapur,W4,B-Block,Complex-52921,2,COMMERCIAL,1489,1352,2197237.54,10967.642
HUBBALLI,Central,Central-Hub,Railway Colony,Heights-52922,2,COMMERCIAL,96,80,114993.34,391.286
KOCHI,Edappally,Industrial-X,High Street,Mews-52923,2,COMMERCIAL,1611,1516,2734440.98,11272.734
INDORE,Rajwada,Industrial-X,B-Block,Plaza-52924,2,COMMERCIAL,1664,1655,3068224.08,9617.485
MUMBAI,Bandra,N2,B-Block,Complex-52925,2,COMMERCIAL,58,45,50309.99,155.522
IMPHAL,Division II,Central-Hub,B-Block,Junction-52926,2,COMMERCIAL,2273,2245,2076785.31,5888.755
SHILLONG,East Khasi,Zone-C,A-Block,Mews-52927,2,COMMERCIAL,2323,2052,2267568.95,3124.804
AIZAWL,Division I,Central-Hub,A-Block,Plaza-52928,2,COMMERCIAL,1837,1701,1064657.8,3236.317
DIMAPUR,Central,Industrial-X,Main Market,Square-52929,2,COMMERCIAL,1582,1330,3044906.5,3833.82
CUTTACK,Choudwar,Zone-C,B-Block,Villas-52930,2,COMMERCIAL,656,596,487790.42,1562.278
LUDHIANA,City,Rural-Zone,Tech Park,Mews-52931,2,COMMERCIAL,1666,1610,2103373.85,5490.99
JODHPUR,City,Zone-C,A-Block,Terrace-52932,2,COMMERCIAL,1925,1635,1310666.77,14074.401
GANGTOK,Division I,W4,A-Block,Villas-52933,2,COMMERCIAL,2023,1543,2353615.21,6193.297
CHENNAI,Anna Nagar,Rural-Zone,B-Block,Square-52934,2,COMMERCIAL,1499,1487,2039040.43,9464.626
HYDERABAD,Secunderabad,N2,Railway Colony,Complex-52935,2,COMMERCIAL,662,523,809622.77,1907.718
AGARTALA,Badharghat,S1,Main Market,Square-52936,2,COMMERCIAL,1509,1373,2063984.72,9686.193
LUCKNOW,Hazratganj,Industrial-X,High Street,Terrace-52937,2,COMMERCIAL,1104,1100,1292557.92,5575.358
HALDWANI,Kathgodam,Central-Hub,A-Block,Terrace-52938,2,COMMERCIAL,2396,2306,1050039.55,2764.99
SILIGURI,Town,Zone-C,Main Market,Square-52939,2,COMMERCIAL,5,4,6340.61,35.596
SOUTH DELHI,Saket,Central-Hub,Tech Park,Arcade-52940,2,COMMERCIAL,590,577,1128392.34,2818.387
JAMMU,Gandhi Nagar,S1,Main Market,Mews-52941,2,COMMERCIAL,1378,1225,988148.01,3483.71
LEH,Town Division,Central-Hub,New Extension,Heights-52942,2,COMMERCIAL,1604,1467,1490727.55,1365.993
CHANDIGARH,Sector 22,N2,Railway Colony,Arcade-52943,2,COMMERCIAL,2130,1752,1505105.19,4496.853
PUDUCHERRY,Town Division,Industrial-X,Railway Colony,Mews-52944,2,COMMERCIAL,2180,1776,3696807.57,10645.545
PORT BLAIR,Haddo,E3,Railway Colony,Square-52945,2,COMMERCIAL,513,468,390651.85,1356.044
SILVASSA,Industrial Circle,W4,A-Block,Heights-52946,2,COMMERCIAL,192,169,141571.39,270.786
DAMAN,Moti Daman,Central-Hub,High Street,Arcade-52947,2,COMMERCIAL,132,112,128013.12,260.162
VISAKHAPATNAM,Steel Plant,E3,Railway Colony,Arcade-52948,2,COMMERCIAL,1929,1543,3675416.7,5078.516
PASIGHAT,East Siang,W4,Railway Colony,Arcade-52949,2,COMMERCIAL,651,489,1356844.92,2284.888
DIBRUGARH,Tinsukia,E3,Railway Colony,Square-52950,2,COMMERCIAL,1572,1284,1622816.52,9746.696
PATNA,Kankarbagh,Industrial-X,A-Block,Terrace-52951,2,COMMERCIAL,1245,1089,445864.14,8809.404
BILASPUR,Tifra,Zone-C,B-Block,Complex-52952,2,COMMERCIAL,441,361,89027.65,1911.794
MARGAO,Division III,Township,A-Block,Junction-52953,2,COMMERCIAL,895,833,980736.85,4090.032
AHMEDABAD,Navrangpura,Zone-C,A-Block,Square-52954,2,COMMERCIAL,1683,1325,3245166.42,10112.974
FARIDABAD,Ballabhgarh,S1,New Extension,Heights-52955,2,COMMERCIAL,1259,1063,374484.67,6549.522
DHARAMSHALA,Kangra,Zone-C,Tech Park,Junction-52956,2,COMMERCIAL,1873,1859,1439032.24,3777.348
RANCHI,Central,E3,New Extension,Villas-52957,2,COMMERCIAL,710,555,770225.07,920.13
MYSURU,City,Township,B-Block,Arcade-52958,2,COMMERCIAL,347,295,149336.55,2564.675
TRIVANDRUM,Vattiyoorkavu,Rural-Zone,Railway Colony,Square-52959,2,COMMERCIAL,415,378,648553.27,2791.45
BHOPAL,City,S1,Railway Colony,Mews-52960,2,COMMERCIAL,1970,1574,3748145.88,4577.096
NAGPUR,Nagpur West,Rural-Zone,A-Block,Junction-52961,2,COMMERCIAL,4,3,8368.55,29.493
IMPHAL,Division II,W4,High Street,Square-52962,2,COMMERCIAL,1369,1064,1382222.6,1357.323
SHILLONG,East Khasi,Industrial-X,Tech Park,Square-52963,2,COMMERCIAL,1996,1855,3147730.21,3045.454
AIZAWL,Bawngkawn,S1,High Street,Junction-52964,2,COMMERCIAL,2479,2084,2585979.74,18559.395
DIMAPUR,Central,S1,New Extension,Arcade-52965,2,COMMERCIAL,1091,1014,1367853.41,5330.284
BHUBANESWAR,BCP,S1,A-Block,Square-52966,2,COMMERCIAL,2150,2050,1950880.24,15322.619
LUDHIANA,Model Town,N2,Tech Park,Square-52967,2,COMMERCIAL,1423,1236,1231790.76,6218.636
JAIPUR,Malviya Nagar,Zone-C,B-Block,Mews-52968,2,COMMERCIAL,708,591,1492533.63,4781.447
GANGTOK,Division I,Township,A-Block,Mews-52969,2,COMMERCIAL,1783,1740,2747888.43,5286.231
CHENNAI,Anna Nagar,Zone-C,A-Block,Complex-52970,2,COMMERCIAL,1340,1143,2660721.03,6155.073
WARANGAL,Kazipet,Rural-Zone,Tech Park,Terrace-52971,2,COMMERCIAL,136,119,203106.57,212.356
AGARTALA,Badharghat,Zone-C,Railway Colony,Mews-52972,2,COMMERCIAL,1510,1147,2259256.5,1986.818
NOIDA,Greater Noida,E3,Railway Colony,Mews-52973,2,COMMERCIAL,1425,1406,1041495.47,9271.431
HALDWANI,Kathgodam,Zone-C,Tech Park,Villas-52974,2,COMMERCIAL,413,393,683344.1,2590.049
SILIGURI,Sevoke Road,W4,Main Market,Villas-52975,2,COMMERCIAL,1600,1473,2701451.41,4167.296
CENTRAL DELHI,Paharganj,Central-Hub,Main Market,Plaza-52976,2,COMMERCIAL,1146,1136,619470.83,7470.672
JAMMU,Gandhi Nagar,S1,New Extension,Terrace-52977,2,COMMERCIAL,1219,992,1559072.6,3244.11
KARGIL,Town Division,Metro-A,New Extension,Mews-52978,2,COMMERCIAL,1314,1284,2053926.91,8528.038
CHANDIGARH,Sector 17,Industrial-X,Railway Colony,Mews-52979,2,COMMERCIAL,536,510,275384.16,1861.398
PUDUCHERRY,Oulgaret,W4,Main Market,Plaza-52980,2,COMMERCIAL,212,180,314454.84,1160.331
PORT BLAIR,City Circle,Central-Hub,Tech Park,Square-52981,2,COMMERCIAL,1508,1398,2498333.35,1496.311
SILVASSA,Industrial Circle,Metro-A,A-Block,Complex-52982,2,COMMERCIAL,1537,1227,1248081.51,10176.471
DAMAN,Moti Daman,Zone-C,A-Block,Arcade-52983,2,COMMERCIAL,190,156,388930.65,1086.957
VISAKHAPATNAM,Gajuwaka,S1,B-Block,Junction-52984,2,COMMERCIAL,351,313,197800.39,1323.754
ITANAGAR,Naharlagun,Industrial-X,Railway Colony,Heights-52985,2,COMMERCIAL,1428,1254,2033537.32,9598.099
GUWAHATI,Paltan Bazar,Zone-C,B-Block,Junction-52986,2,COMMERCIAL,142,117,289476.79,321.239
MUZAFFARPUR,Rural,Central-Hub,Tech Park,Junction-52987,2,COMMERCIAL,1942,1616,2836162.75,10663.0
RAIPUR,City Circle,S1,B-Block,Mews-52988,2,COMMERCIAL,2155,1974,4562055.42,5012.229
PANAJI,Division II,Rural-Zone,High Street,Villas-52989,2,COMMERCIAL,116,93,57250.96,323.411
AHMEDABAD,Maninagar,Township,New Extension,Complex-52990,2,COMMERCIAL,1221,1189,1326689.97,4515.919
FARIDABAD,Greater Faridabad,Industrial-X,B-Block,Plaza-52991,2,COMMERCIAL,602,552,323868.14,2186.785
SHIMLA,Kasumpti,Metro-A,Railway Colony,Mews-52992,2,COMMERCIAL,831,811,1016705.19,1832.93
RANCHI,Doranda,Metro-A,B-Block,Terrace-52993,2,COMMERCIAL,488,371,299737.39,2142.875
BENGALURU,Malleswaram,S1,Tech Park,Junction-52994,2,COMMERCIAL,2455,2154,2035230.19,15245.88
TRIVANDRUM,Pattom,E3,A-Block,Mews-52995,2,COMMERCIAL,384,308,648535.17,436.941
INDORE,Rajwada,Metro-A,New Extension,Villas-52996,2,COMMERCIAL,2108,1941,2276448.89,5362.942
MUMBAI,Kurla,Central-Hub,High Street,Terrace-52997,2,COMMERCIAL,1944,1639,359993.75,3928.008
IMPHAL,Division II,W4,A-Block,Mews-52998,2,COMMERCIAL,1433,1095,548238.05,10234.08
SHILLONG,West Khasi,W4,Railway Colony,Villas-52999,2,COMMERCIAL,1378,1187,1143341.04,7035.767
AIZAWL,Division II,Zone-C,B-Block,Heights-53000,2,COMMERCIAL,1457,1242,1797169.21,2697.997
DIMAPUR,Industrial,W4,Main Market,Villas-53001,2,COMMERCIAL,114,111,131578.88,255.567
BHUBANESWAR,Bhubaneswar Rural,Central-Hub,A-Block,Villas-53002,2,COMMERCIAL,66,64,58380.75,97.372
AMRITSAR,Hall Gate,S1,Railway Colony,Square-53003,2,COMMERCIAL,1878,1856,3868620.8,4229.972
JODHPUR,City,S1,Railway Colony,Terrace-53004,2,COMMERCIAL,1573,1531,1306723.76,2485.022
GANGTOK,Division II,Rural-Zone,B-Block,Square-53005,2,COMMERCIAL,2246,1968,4589029.69,16394.206
COIMBATORE,Peelamedu,Central-Hub,High Street,Plaza-53006,2,COMMERCIAL,477,410,255667.88,1969.21
WARANGAL,Rural,Industrial-X,Railway Colony,Terrace-53007,2,COMMERCIAL,1966,1739,1638347.82,2260.676
AGARTALA,Division II,Township,Railway Colony,Terrace-53008,2,COMMERCIAL,983,918,1259991.46,4146.126
KANPUR,Kidwai Nagar,Metro-A,Railway Colony,Villas-53009,2,COMMERCIAL,821,722,1315335.18,6033.398
DEHRADUN,Central,Zone-C,B-Block,Mews-53010,2,COMMERCIAL,1024,807,749515.03,4834.688
SILIGURI,Town,Rural-Zone,Railway Colony,Junction-53011,2,COMMERCIAL,1040,897,949586.36,3774.592
CENTRAL DELHI,Paharganj,W4,A-Block,Plaza-53012,2,COMMERCIAL,1900,1805,3850789.9,14025.369
SRINAGAR,Division I,E3,Tech Park,Square-53013,2,COMMERCIAL,1219,1212,1764749.44,1822.715
KARGIL,Town Division,S1,Main Market,Complex-53014,2,COMMERCIAL,1751,1425,2485542.58,9356.05
CHANDIGARH,Sector 35,N2,High Street,Arcade-53015,2,COMMERCIAL,953,891,1816844.61,812.107
PUDUCHERRY,Oulgaret,Zone-C,High Street,Junction-53016,2,COMMERCIAL,1434,1303,2025900.32,9708.369
PORT BLAIR,Haddo,W4,A-Block,Complex-53017,2,COMMERCIAL,1785,1637,2563112.8,8694.12
SILVASSA,Industrial Circle,N2,Main Market,Plaza-53018,2,COMMERCIAL,1227,936,1117745.87,7262.712
DAMAN,Moti Daman,N2,B-Block,Mews-53019,2,COMMERCIAL,2415,2130,853368.08,14729.723
VISAKHAPATNAM,Madhurawada,Industrial-X,High Street,Complex-53020,2,COMMERCIAL,1678,1443,3332810.41,8852.134
PASIGHAT,Mebo,Metro-A,Tech Park,Mews-53021,2,COMMERCIAL,2060,1718,4494537.85,11150.538
DIBRUGARH,Central,Central-Hub,Main Market,Junction-53022,2,COMMERCIAL,1366,1144,592581.57,9278.599
MUZAFFARPUR,Rural,W4,B-Block,Square-53023,2,COMMERCIAL,540,507,1175692.72,489.922
BILASPUR,City,N2,A-Block,Complex-53024,2,COMMERCIAL,1528,1261,1734786.75,2158.261
MARGAO,Division IV,Zone-C,High Street,Heights-53025,2,COMMERCIAL,2282,1967,1432314.87,7876.339
AHMEDABAD,Navrangpura,W4,New Extension,Villas-53026,2,COMMERCIAL,568,480,542645.69,2460.879
GURUGRAM,Suburban,E3,A-Block,Complex-53027,2,COMMERCIAL,667,510,1460375.58,810.498
SHIMLA,City,W4,Tech Park,Terrace-53028,2,COMMERCIAL,2357,2051,3747851.54,14425.424
