DateTime,City,Consumption_kWh
2024-04-22 15:00:00,Kanpur,3132
2024-04-22 16:00:00,Coimbatore,3232
2024-04-22 17:00:00,Patna,2325
2024-04-22 18:00:00,Visakhapatnam,3177
2024-04-22 19:00:00,Bhopal,3617
2024-04-22 20:00:00,Howrah,3117
2024-04-22 21:00:00,Jaipur,2766
2024-04-22 22:00:00,Pune,4440
2024-04-22 23:00:00,Howrah,1843
2024-04-23 00:00:00,Nagpur,1816
2024-04-23 01:00:00,Allahabad,1556
2024-04-23 02:00:00,Mumbai,2407
2024-04-23 03:00:00,Gwalior,2370
2024-04-23 04:00:00,Hubli,2037
2024-04-23 05:00:00,Vadodara,1972
2024-04-23 06:00:00,Aurangabad,1906
2024-04-23 07:00:00,Howrah,2104
2024-04-23 08:00:00,Nagpur,1350
2024-04-23 09:00:00,Faridabad,2400
2024-04-23 10:00:00,Delhi,2703
2024-04-23 11:00:00,Jabalpur,2626
2024-04-23 12:00:00,Jaipur,2629
2024-04-23 13:00:00,Ghaziabad,2347
2024-04-23 14:00:00,Coimbatore,3227
2024-04-23 15:00:00,Chennai,2898
2024-04-23 16:00:00,Vasai,2608
2024-04-23 17:00:00,Varanasi,2800
2024-04-23 18:00:00,Patna,3854
2024-04-23 19:00:00,Madurai,4346
2024-04-23 20:00:00,Ranchi,3844
2024-04-23 21:00:00,Kolkata,3426
2024-04-23 22:00:00,Srinagar,3556
2024-04-23 23:00:00,Faridabad,1894
2024-04-24 00:00:00,Meerut,2324
2024-04-24 01:00:00,Kanpur,1716
2024-04-24 02:00:00,Jabalpur,1614
2024-04-24 03:00:00,Allahabad,1808
2024-04-24 04:00:00,Vadodara,2380
2024-04-24 05:00:00,Guwahati,1278
2024-04-24 06:00:00,Gwalior,1547
2024-04-24 07:00:00,Jodhpur,2359
2024-04-24 08:00:00,Lucknow,2072
2024-04-24 09:00:00,Howrah,2706
2024-04-24 10:00:00,Mumbai,2916
2024-04-24 11:00:00,Howrah,2970
2024-04-24 12:00:00,Ghaziabad,2695
2024-04-24 13:00:00,Bhopal,2654
2024-04-24 14:00:00,Pune,2623
2024-04-24 15:00:00,Bangalore,2539
2024-04-24 16:00:00,Bangalore,2765
2024-04-24 17:00:00,Kalyan,2607
2024-04-24 18:00:00,Coimbatore,4888
2024-04-24 19:00:00,Srinagar,3585
2024-04-24 20:00:00,Ludhiana,3589
2024-04-24 21:00:00,Nashik,4453
2024-04-24 22:00:00,Kalyan,3706
2024-04-24 23:00:00,Kalyan,1564
2024-04-25 00:00:00,Vijayawada,1967
2024-04-25 01:00:00,Hubli,1702
2024-04-25 02:00:00,Amritsar,2113
2024-04-25 03:00:00,Madurai,2047
2024-04-25 04:00:00,Kota,2078
2024-04-25 05:00:00,Jaipur,1913
2024-04-25 06:00:00,Nashik,1938
2024-04-25 07:00:00,Delhi,2345
2024-04-25 08:00:00,Agra,1367
2024-04-25 09:00:00,Vasai,2567
2024-04-25 10:00:00,Pune,2697
2024-04-25 11:00:00,Kalyan,2622
2024-04-25 12:00:00,Guwahati,2356
2024-04-25 13:00:00,Dhanbad,2820
2024-04-25 14:00:00,Bhopal,3237
2024-04-25 15:00:00,Ahmedabad,2252
2024-04-25 16:00:00,Jaipur,2573
2024-04-25 17:00:00,Kota,3158
2024-04-25 18:00:00,Chandigarh,4020
2024-04-25 19:00:00,Madurai,4125
2024-04-25 20:00:00,Chandigarh,3387
2024-04-25 21:00:00,Varanasi,4039
2024-04-25 22:00:00,Jaipur,3650
2024-04-25 23:00:00,Pune,1637
2024-04-26 00:00:00,Hubli,2437
2024-04-26 01:00:00,Meerut,2015
2024-04-26 02:00:00,Ludhiana,1804
2024-04-26 03:00:00,Visakhapatnam,2196
2024-04-26 04:00:00,Rajkot,1656
2024-04-26 05:00:00,Aurangabad,1437
2024-04-26 06:00:00,Vasai,2036
2024-04-26 07:00:00,Meerut,1419
2024-04-26 08:00:00,Bhopal,2004
2024-04-26 09:00:00,Dhanbad,2826
2024-04-26 10:00:00,Ranchi,3052
2024-04-26 11:00:00,Indore,3025
2024-04-26 12:00:00,Gwalior,2793
2024-04-26 13:00:00,Varanasi,2481
2024-04-26 14:00:00,Thane,2029
2024-04-26 15:00:00,Vijayawada,2774
2024-04-26 16:00:00,Vijayawada,3093
2024-04-26 17:00:00,Chennai,2525
2024-04-26 18:00:00,Ahmedabad,4051
2024-04-26 19:00:00,Agra,3403
2024-04-26 20:00:00,Pune,3109
2024-04-26 21:00:00,Jabalpur,3593
2024-04-26 22:00:00,Ghaziabad,3789
2024-04-26 23:00:00,Chandigarh,1592
2024-04-27 00:00:00,Allahabad,1973
2024-04-27 01:00:00,Mumbai,1325
2024-04-27 02:00:00,Kanpur,1491
2024-04-27 03:00:00,Coimbatore,1757
2024-04-27 04:00:00,Hubli,1726
2024-04-27 05:00:00,Dhanbad,1612
2024-04-27 06:00:00,Delhi,2168
2024-04-27 07:00:00,Navi Mumbai,1628
2024-04-27 08:00:00,Pune,1316
2024-04-27 09:00:00,Lucknow,2678
2024-04-27 10:00:00,Kalyan,2691
2024-04-27 11:00:00,Rajkot,2055
2024-04-27 12:00:00,Indore,3165
2024-04-27 13:00:00,Ghaziabad,2925
2024-04-27 14:00:00,Vadodara,2751
2024-04-27 15:00:00,Coimbatore,2414
2024-04-27 16:00:00,Nashik,2697
2024-04-27 17:00:00,Madurai,2680
2024-04-27 18:00:00,Pune,4240
2024-04-27 19:00:00,Vasai,4087
2024-04-27 20:00:00,Mumbai,3839
2024-04-27 21:00:00,Chennai,4158
2024-04-27 22:00:00,Raipur,4159
2024-04-27 23:00:00,Lucknow,2017
2024-04-28 00:00:00,Nagpur,2383
2024-04-28 01:00:00,Visakhapatnam,2029
2024-04-28 02:00:00,Visakhapatnam,1806
2024-04-28 03:00:00,Solapur,2168
2024-04-28 04:00:00,Jabalpur,2106
2024-04-28 05:00:00,Bhopal,2442
2024-04-28 06:00:00,Thane,2206
2024-04-28 07:00:00,Solapur,2164
2024-04-28 08:00:00,Nashik,2095
2024-04-28 09:00:00,Howrah,2517
2024-04-28 10:00:00,Indore,3068
2024-04-28 11:00:00,Kalyan,3228
2024-04-28 12:00:00,Ludhiana,3097
2024-04-28 13:00:00,Vadodara,2508
2024-04-28 14:00:00,Bangalore,3148
2024-04-28 15:00:00,Jabalpur,2780
2024-04-28 16:00:00,Bhopal,2049
2024-04-28 17:00:00,Vijayawada,3217
2024-04-28 18:00:00,Nagpur,4690
2024-04-28 19:00:00,Gwalior,3404
2024-04-28 20:00:00,Bhopal,4586
2024-04-28 21:00:00,Raipur,4493
2024-04-28 22:00:00,Guwahati,4929
2024-04-28 23:00:00,Rajkot,2141
2024-04-29 00:00:00,Chandigarh,1423
2024-04-29 01:00:00,Hyderabad,2024
2024-04-29 02:00:00,Patna,1714
2024-04-29 03:00:00,Delhi,1459
2024-04-29 04:00:00,Faridabad,1747
2024-04-29 05:00:00,Bhopal,1857
2024-04-29 06:00:00,Madurai,1482
2024-04-29 07:00:00,Gwalior,2510
2024-04-29 08:00:00,Coimbatore,1929
2024-04-29 09:00:00,Jaipur,3097
2024-04-29 10:00:00,Kolkata,2410
2024-04-29 11:00:00,Solapur,2993
2024-04-29 12:00:00,Jabalpur,2455
2024-04-29 13:00:00,Bhopal,2158
2024-04-29 14:00:00,Indore,2614
2024-04-29 15:00:00,Vadodara,3379
2024-04-29 16:00:00,Agra,2858
2024-04-29 17:00:00,Navi Mumbai,2515
2024-04-29 18:00:00,Madurai,4480
2024-04-29 19:00:00,Amritsar,2776
2024-04-29 20:00:00,Delhi,3481
2024-04-29 21:00:00,Thane,3596
2024-04-29 22:00:00,Faridabad,4043
2024-04-29 23:00:00,Mumbai,2356
2024-04-30 00:00:00,Gwalior,2447
2024-04-30 01:00:00,Nagpur,2002
2024-04-30 02:00:00,Ranchi,2239
2024-04-30 03:00:00,Delhi,2034
2024-04-30 04:00:00,Kalyan,1753
2024-04-30 05:00:00,Ahmedabad,1481
2024-04-30 06:00:00,Rajkot,1924
2024-04-30 07:00:00,Kota,1960
2024-04-30 08:00:00,Varanasi,1628
2024-04-30 09:00:00,Kanpur,2624
2024-04-30 10:00:00,Jabalpur,2893
2024-04-30 11:00:00,Hyderabad,2898
2024-04-30 12:00:00,Ahmedabad,3373
2024-04-30 13:00:00,Chandigarh,3367
2024-04-30 14:00:00,Madurai,2542
2024-04-30 15:00:00,Indore,3283
2024-04-30 16:00:00,Kalyan,2038
2024-04-30 17:00:00,Varanasi,2650
2024-04-30 18:00:00,Ranchi,3852
2024-04-30 19:00:00,Raipur,3734
2024-04-30 20:00:00,Thane,3712
2024-04-30 21:00:00,Coimbatore,3039
2024-04-30 22:00:00,Howrah,4347
2024-04-30 23:00:00,Kolkata,1346
2024-05-01 00:00:00,Navi Mumbai,1914
2024-05-01 01:00:00,Madurai,1916
2024-05-01 02:00:00,Faridabad,1526
2024-05-01 03:00:00,Varanasi,1708
2024-05-01 04:00:00,Jodhpur,1712
2024-05-01 05:00:00,Kolkata,2309
2024-05-01 06:00:00,Solapur,1741
2024-05-01 07:00:00,Bhopal,1794
2024-05-01 08:00:00,Vadodara,1938
2024-05-01 09:00:00,Patna,2208
2024-05-01 10:00:00,Meerut,2343
2024-05-01 11:00:00,Srinagar,2879
2024-05-01 12:00:00,Visakhapatnam,1904
2024-05-01 13:00:00,Pune,2719
2024-05-01 14:00:00,Raipur,3096
2024-05-01 15:00:00,Kalyan,2711
2024-05-01 16:00:00,Srinagar,2551
2024-05-01 17:00:00,Gwalior,2304
2024-05-01 18:00:00,Varanasi,3349
2024-05-01 19:00:00,Chandigarh,3830
2024-05-01 20:00:00,Ludhiana,3866
2024-05-01 21:00:00,Kolkata,3448
2024-05-01 22:00:00,Aurangabad,4401
2024-05-01 23:00:00,Dhanbad,2138
2024-05-02 00:00:00,Guwahati,1492
2024-05-02 01:00:00,Ranchi,1575
2024-05-02 02:00:00,Chennai,2254
2024-05-02 03:00:00,Meerut,2292
2024-05-02 04:00:00,Amritsar,1862
2024-05-02 05:00:00,Kalyan,1552
2024-05-02 06:00:00,Thane,2206
2024-05-02 07:00:00,Chennai,2361
2024-05-02 08:00:00,Jaipur,1721
2024-05-02 09:00:00,Coimbatore,2309
2024-05-02 10:00:00,Jabalpur,2338
2024-05-02 11:00:00,Visakhapatnam,2579
2024-05-02 12:00:00,Nagpur,2813
2024-05-02 13:00:00,Raipur,2524
2024-05-02 14:00:00,Raipur,2366
2024-05-02 15:00:00,Mumbai,2753
2024-05-02 16:00:00,Kalyan,3266
2024-05-02 17:00:00,Solapur,2821
2024-05-02 18:00:00,Gwalior,3590
2024-05-02 19:00:00,Bhopal,3601
2024-05-02 20:00:00,Rajkot,3352
2024-05-02 21:00:00,Hyderabad,3396
2024-05-02 22:00:00,Dhanbad,3390
2024-05-02 23:00:00,Mumbai,2441
2024-05-03 00:00:00,Hyderabad,1433
2024-05-03 01:00:00,Vasai,1543
2024-05-03 02:00:00,Patna,1917
2024-05-03 03:00:00,Jaipur,1786
2024-05-03 04:00:00,Aurangabad,1565
2024-05-03 05:00:00,Nashik,1528
2024-05-03 06:00:00,Thane,1430
2024-05-03 07:00:00,Delhi,2080
2024-05-03 08:00:00,Pune,2460
2024-05-03 09:00:00,Bhopal,1973
2024-05-03 10:00:00,Gwalior,2848
2024-05-03 11:00:00,Kolkata,3005
2024-05-03 12:00:00,Mumbai,2365
2024-05-03 13:00:00,Allahabad,2304
2024-05-03 14:00:00,Gwalior,2392
2024-05-03 15:00:00,Amritsar,2711
2024-05-03 16:00:00,Guwahati,2916
2024-05-03 17:00:00,Vasai,2761
2024-05-03 18:00:00,Amritsar,4020
2024-05-03 19:00:00,Chandigarh,3408
2024-05-03 20:00:00,Chennai,3907
2024-05-03 21:00:00,Coimbatore,4341
2024-05-03 22:00:00,Howrah,4421
2024-05-03 23:00:00,Dhanbad,2172
2024-05-04 00:00:00,Rajkot,2306
2024-05-04 01:00:00,Jaipur,2060
2024-05-04 02:00:00,Aurangabad,1889
2024-05-04 03:00:00,Aurangabad,2206
2024-05-04 04:00:00,Madurai,2267
2024-05-04 05:00:00,Jabalpur,1708
2024-05-04 06:00:00,Kanpur,2261
2024-05-04 07:00:00,Agra,2292
2024-05-04 08:00:00,Srinagar,1403
2024-05-04 09:00:00,Hubli,3180
2024-05-04 10:00:00,Srinagar,2812
2024-05-04 11:00:00,Jodhpur,2991
2024-05-04 12:00:00,Kolkata,2503
2024-05-04 13:00:00,Madurai,2805
2024-05-04 14:00:00,Solapur,2891
2024-05-04 15:00:00,Gwalior,2087
2024-05-04 16:00:00,Bhopal,3073
2024-05-04 17:00:00,Pune,2482
2024-05-04 18:00:00,Howrah,3719
2024-05-04 19:00:00,Navi Mumbai,4144
2024-05-04 20:00:00,Ludhiana,4862
2024-05-04 21:00:00,Allahabad,3548
2024-05-04 22:00:00,Allahabad,4433
2024-05-04 23:00:00,Ghaziabad,1388
2024-05-05 00:00:00,Vasai,1742
2024-05-05 01:00:00,Navi Mumbai,1455
2024-05-05 02:00:00,Ranchi,1573
2024-05-05 03:00:00,Allahabad,1396
2024-05-05 04:00:00,Varanasi,1957
2024-05-05 05:00:00,Raipur,1546
2024-05-05 06:00:00,Amritsar,2420
2024-05-05 07:00:00,Jodhpur,2029
2024-05-05 08:00:00,Hyderabad,1936
2024-05-05 09:00:00,Meerut,2717
2024-05-05 10:00:00,Visakhapatnam,2725
2024-05-05 11:00:00,Navi Mumbai,2603
2024-05-05 12:00:00,Mumbai,2471
2024-05-05 13:00:00,Thane,2854
2024-05-05 14:00:00,Patna,2493
2024-05-05 15:00:00,Howrah,2546
2024-05-05 16:00:00,Rajkot,3163
2024-05-05 17:00:00,Dhanbad,2710
2024-05-05 18:00:00,Hubli,4695
2024-05-05 19:00:00,Bhopal,4116
2024-05-05 20:00:00,Aurangabad,3204
2024-05-05 21:00:00,Guwahati,3355
2024-05-05 22:00:00,Rajkot,2981
2024-05-05 23:00:00,Jabalpur,1826
2024-05-06 00:00:00,Kota,2475
2024-05-06 01:00:00,Kalyan,1839
2024-05-06 02:00:00,Chennai,2348
2024-05-06 03:00:00,Thane,1879
2024-05-06 04:00:00,Jaipur,1536
2024-05-06 05:00:00,Jaipur,1534
2024-05-06 06:00:00,Guwahati,2214
2024-05-06 07:00:00,Chandigarh,1810
2024-05-06 08:00:00,Ranchi,2320
2024-05-06 09:00:00,Rajkot,3268
2024-05-06 10:00:00,Coimbatore,2482
2024-05-06 11:00:00,Rajkot,2932
2024-05-06 12:00:00,Dhanbad,3166
2024-05-06 13:00:00,Thane,2802
2024-05-06 14:00:00,Ranchi,2589
2024-05-06 15:00:00,Madurai,2545
2024-05-06 16:00:00,Delhi,3086
2024-05-06 17:00:00,Kota,2735
2024-05-06 18:00:00,Amritsar,4212
2024-05-06 19:00:00,Nashik,3261
2024-05-06 20:00:00,Vasai,3457
2024-05-06 21:00:00,Jaipur,3227
2024-05-06 22:00:00,Pune,3749
2024-05-06 23:00:00,Vasai,2057
2024-05-07 00:00:00,Nashik,2073
2024-05-07 01:00:00,Bangalore,1602
2024-05-07 02:00:00,Navi Mumbai,2239
2024-05-07 03:00:00,Bhopal,2082
2024-05-07 04:00:00,Allahabad,1377
2024-05-07 05:00:00,Dhanbad,1767
2024-05-07 06:00:00,Kota,1546
2024-05-07 07:00:00,Srinagar,1367
2024-05-07 08:00:00,Pune,1296
2024-05-07 09:00:00,Chandigarh,2688
2024-05-07 10:00:00,Allahabad,2576
2024-05-07 11:00:00,Solapur,2487
2024-05-07 12:00:00,Delhi,3038
2024-05-07 13:00:00,Vasai,2449
2024-05-07 14:00:00,Gwalior,3094
2024-05-07 15:00:00,Lucknow,2357
2024-05-07 16:00:00,Howrah,2939
2024-05-07 17:00:00,Kalyan,2741
2024-05-07 18:00:00,Jaipur,4295
2024-05-07 19:00:00,Agra,4470
2024-05-07 20:00:00,Navi Mumbai,3865
2024-05-07 21:00:00,Howrah,4435
2024-05-07 22:00:00,Varanasi,4041
2024-05-07 23:00:00,Bangalore,1900
2024-05-08 00:00:00,Ludhiana,2036
2024-05-08 01:00:00,Amritsar,2144
2024-05-08 02:00:00,Nagpur,1682
2024-05-08 03:00:00,Meerut,1653
2024-05-08 04:00:00,Varanasi,2475
2024-05-08 05:00:00,Varanasi,1942
2024-05-08 06:00:00,Ghaziabad,1534
2024-05-08 07:00:00,Jodhpur,1728
2024-05-08 08:00:00,Agra,2002
2024-05-08 09:00:00,Chandigarh,2735
2024-05-08 10:00:00,Dhanbad,2980
2024-05-08 11:00:00,Lucknow,3239
2024-05-08 12:00:00,Chennai,2865
2024-05-08 13:00:00,Kanpur,2835
2024-05-08 14:00:00,Patna,2849
2024-05-08 15:00:00,Jodhpur,3062
2024-05-08 16:00:00,Hubli,2795
2024-05-08 17:00:00,Ahmedabad,3119
2024-05-08 18:00:00,Faridabad,3057
2024-05-08 19:00:00,Delhi,3928
2024-05-08 20:00:00,Amritsar,3878
2024-05-08 21:00:00,Ludhiana,2976
2024-05-08 22:00:00,Bangalore,2802
2024-05-08 23:00:00,Bangalore,2318
2024-05-09 00:00:00,Pune,1425
2024-05-09 01:00:00,Kota,2117
2024-05-09 02:00:00,Kanpur,2016
2024-05-09 03:00:00,Srinagar,1560
2024-05-09 04:00:00,Bhopal,2314
2024-05-09 05:00:00,Indore,2153
2024-05-09 06:00:00,Thane,2520
2024-05-09 07:00:00,Ahmedabad,1806
2024-05-09 08:00:00,Kota,2306
2024-05-09 09:00:00,Srinagar,3284
2024-05-09 10:00:00,Hyderabad,2772
2024-05-09 11:00:00,Nagpur,2671
2024-05-09 12:00:00,Thane,3438
2024-05-09 13:00:00,Allahabad,2013
2024-05-09 14:00:00,Raipur,2461
2024-05-09 15:00:00,Agra,2328
2024-05-09 16:00:00,Rajkot,1929
2024-05-09 17:00:00,Jodhpur,3022
2024-05-09 18:00:00,Delhi,3547
2024-05-09 19:00:00,Amritsar,4117
2024-05-09 20:00:00,Ahmedabad,4625
2024-05-09 21:00:00,Hyderabad,2677
2024-05-09 22:00:00,Kota,4039
2024-05-09 23:00:00,Navi Mumbai,2380
2024-05-10 00:00:00,Allahabad,1282
2024-05-10 01:00:00,Howrah,1756
2024-05-10 02:00:00,Vadodara,1535
2024-05-10 03:00:00,Vasai,1613
2024-05-10 04:00:00,Jodhpur,1499
2024-05-10 05:00:00,Gwalior,2415
2024-05-10 06:00:00,Agra,1986
2024-05-10 07:00:00,Varanasi,1717
2024-05-10 08:00:00,Hyderabad,2057
2024-05-10 09:00:00,Allahabad,2815
2024-05-10 10:00:00,Kolkata,2763
2024-05-10 11:00:00,Madurai,2097
2024-05-10 12:00:00,Vijayawada,2251
2024-05-10 13:00:00,Madurai,2946
2024-05-10 14:00:00,Agra,3225
2024-05-10 15:00:00,Solapur,2671
2024-05-10 16:00:00,Gwalior,2490
2024-05-10 17:00:00,Meerut,2722
2024-05-10 18:00:00,Hyderabad,3328
2024-05-10 19:00:00,Amritsar,2828
2024-05-10 20:00:00,Agra,3580
2024-05-10 21:00:00,Gwalior,2939
2024-05-10 22:00:00,Kalyan,4054
2024-05-10 23:00:00,Varanasi,1771
2024-05-11 00:00:00,Kolkata,1989
2024-05-11 01:00:00,Kolkata,2366
2024-05-11 02:00:00,Kolkata,1819
2024-05-11 03:00:00,Delhi,2048
2024-05-11 04:00:00,Rajkot,1615
2024-05-11 05:00:00,Bhopal,1494
2024-05-11 06:00:00,Visakhapatnam,2078
2024-05-11 07:00:00,Gwalior,2035
2024-05-11 08:00:00,Jodhpur,2295
2024-05-11 09:00:00,Jaipur,2431
2024-05-11 10:00:00,Bhopal,3200
2024-05-11 11:00:00,Howrah,2821
2024-05-11 12:00:00,Nagpur,2529
2024-05-11 13:00:00,Gwalior,3045
2024-05-11 14:00:00,Ahmedabad,1993
2024-05-11 15:00:00,Ahmedabad,2753
2024-05-11 16:00:00,Chennai,2501
2024-05-11 17:00:00,Kota,2772
2024-05-11 18:00:00,Chandigarh,3337
2024-05-11 19:00:00,Chandigarh,4558
2024-05-11 20:00:00,Varanasi,3095
2024-05-11 21:00:00,Navi Mumbai,3746
2024-05-11 22:00:00,Chandigarh,4791
2024-05-11 23:00:00,Rajkot,2075
2024-05-12 00:00:00,Guwahati,1619
2024-05-12 01:00:00,Vijayawada,1580
2024-05-12 02:00:00,Hubli,2062
2024-05-12 03:00:00,Madurai,2110
2024-05-12 04:00:00,Kanpur,1611
2024-05-12 05:00:00,Srinagar,2350
2024-05-12 06:00:00,Aurangabad,1514
2024-05-12 07:00:00,Kota,1722
2024-05-12 08:00:00,Delhi,2376
2024-05-12 09:00:00,Solapur,2947
2024-05-12 10:00:00,Visakhapatnam,3089
2024-05-12 11:00:00,Solapur,3016
2024-05-12 12:00:00,Ludhiana,2587
2024-05-12 13:00:00,Pune,2912
2024-05-12 14:00:00,Meerut,2475
2024-05-12 15:00:00,Coimbatore,2762
2024-05-12 16:00:00,Coimbatore,3238
2024-05-12 17:00:00,Chennai,3037
2024-05-12 18:00:00,Amritsar,3149
2024-05-12 19:00:00,Ranchi,4092
2024-05-12 20:00:00,Ranchi,3770
2024-05-12 21:00:00,Kolkata,4328
2024-05-12 22:00:00,Chandigarh,4504
2024-05-12 23:00:00,Allahabad,1612
2024-05-13 00:00:00,Rajkot,2397
2024-05-13 01:00:00,Meerut,2093
2024-05-13 02:00:00,Jabalpur,2368
2024-05-13 03:00:00,Madurai,1972
2024-05-13 04:00:00,Thane,2312
2024-05-13 05:00:00,Madurai,2297
2024-05-13 06:00:00,Lucknow,1517
2024-05-13 07:00:00,Hubli,1974
2024-05-13 08:00:00,Kalyan,2157
2024-05-13 09:00:00,Howrah,2477
2024-05-13 10:00:00,Faridabad,3059
2024-05-13 11:00:00,Kanpur,2756
2024-05-13 12:00:00,Jodhpur,2488
2024-05-13 13:00:00,Kanpur,3037
2024-05-13 14:00:00,Ghaziabad,2332
2024-05-13 15:00:00,Jabalpur,2643
2024-05-13 16:00:00,Kanpur,2592
2024-05-13 17:00:00,Vasai,2591
2024-05-13 18:00:00,Vadodara,3875
2024-05-13 19:00:00,Kalyan,3166
2024-05-13 20:00:00,Vasai,4563
2024-05-13 21:00:00,Mumbai,4046
2024-05-13 22:00:00,Varanasi,3830
2024-05-13 23:00:00,Varanasi,1682
2024-05-14 00:00:00,Ghaziabad,1678
2024-05-14 01:00:00,Ludhiana,1697
2024-05-14 02:00:00,Nagpur,1681
2024-05-14 03:00:00,Bhopal,2107
2024-05-14 04:00:00,Agra,1833
2024-05-14 05:00:00,Vasai,1790
2024-05-14 06:00:00,Lucknow,2137
2024-05-14 07:00:00,Rajkot,1840
2024-05-14 08:00:00,Delhi,1574
2024-05-14 09:00:00,Ghaziabad,3245
2024-05-14 10:00:00,Aurangabad,2267
2024-05-14 11:00:00,Gwalior,2412
2024-05-14 12:00:00,Ranchi,2615
2024-05-14 13:00:00,Patna,2713
2024-05-14 14:00:00,Bhopal,2277
2024-05-14 15:00:00,Amritsar,2234
2024-05-14 16:00:00,Guwahati,2581
2024-05-14 17:00:00,Ghaziabad,2584
2024-05-14 18:00:00,Dhanbad,3589
2024-05-14 19:00:00,Ahmedabad,3581
2024-05-14 20:00:00,Jaipur,2950
2024-05-14 21:00:00,Agra,3552
2024-05-14 22:00:00,Nagpur,4862
2024-05-14 23:00:00,Pune,1784
2024-05-15 00:00:00,Ghaziabad,1363
2024-05-15 01:00:00,Navi Mumbai,1743
2024-05-15 02:00:00,Pune,2493
2024-05-15 03:00:00,Kota,1512
2024-05-15 04:00:00,Delhi,1630
2024-05-15 05:00:00,Kanpur,1933
2024-05-15 06:00:00,Gwalior,1664
2024-05-15 07:00:00,Indore,2015
2024-05-15 08:00:00,Patna,2158
2024-05-15 09:00:00,Raipur,2854
2024-05-15 10:00:00,Gwalior,3019
2024-05-15 11:00:00,Faridabad,2643
2024-05-15 12:00:00,Kota,2947
2024-05-15 13:00:00,Aurangabad,2640
2024-05-15 14:00:00,Howrah,3327
2024-05-15 15:00:00,Howrah,3006
2024-05-15 16:00:00,Vadodara,3212
2024-05-15 17:00:00,Kolkata,2367
2024-05-15 18:00:00,Kalyan,3447
2024-05-15 19:00:00,Vijayawada,3683
2024-05-15 20:00:00,Varanasi,4188
2024-05-15 21:00:00,Vadodara,3828
2024-05-15 22:00:00,Allahabad,3166
2024-05-15 23:00:00,Raipur,1955
2024-05-16 00:00:00,Vadodara,2524
2024-05-16 01:00:00,Faridabad,2532
2024-05-16 02:00:00,Vadodara,1473
2024-05-16 03:00:00,Faridabad,1500
2024-05-16 04:00:00,Agra,1293
2024-05-16 05:00:00,Pune,1811
2024-05-16 06:00:00,Rajkot,2025
2024-05-16 07:00:00,Kolkata,1873
2024-05-16 08:00:00,Ghaziabad,2267
2024-05-16 09:00:00,Thane,2040
2024-05-16 10:00:00,Indore,2163
2024-05-16 11:00:00,Chandigarh,3011
2024-05-16 12:00:00,Coimbatore,2452
2024-05-16 13:00:00,Chennai,2569
2024-05-16 14:00:00,Gwalior,2618
2024-05-16 15:00:00,Faridabad,3268
2024-05-16 16:00:00,Chandigarh,2937
2024-05-16 17:00:00,Madurai,2738
2024-05-16 18:00:00,Nashik,3721
2024-05-16 19:00:00,Nagpur,3361
2024-05-16 20:00:00,Gwalior,4725
2024-05-16 21:00:00,Chennai,3777
2024-05-16 22:00:00,Visakhapatnam,4572
2024-05-16 23:00:00,Jaipur,2272
2024-05-17 00:00:00,Lucknow,1964
2024-05-17 01:00:00,Kalyan,2215
2024-05-17 02:00:00,Bangalore,2169
2024-05-17 03:00:00,Lucknow,2013
2024-05-17 04:00:00,Kota,1978
2024-05-17 05:00:00,Howrah,1906
2024-05-17 06:00:00,Bangalore,1874
2024-05-17 07:00:00,Solapur,1779
2024-05-17 08:00:00,Dhanbad,1583
2024-05-17 09:00:00,Kolkata,2704
2024-05-17 10:00:00,Pune,2550
2024-05-17 11:00:00,Vadodara,2784
2024-05-17 12:00:00,Rajkot,2665
2024-05-17 13:00:00,Guwahati,2721
2024-05-17 14:00:00,Howrah,2550
2024-05-17 15:00:00,Hubli,3382
2024-05-17 16:00:00,Visakhapatnam,2813
2024-05-17 17:00:00,Vasai,2401
2024-05-17 18:00:00,Hubli,3170
2024-05-17 19:00:00,Bhopal,2859
2024-05-17 20:00:00,Ranchi,4121
2024-05-17 21:00:00,Rajkot,3755
2024-05-17 22:00:00,Srinagar,3590
2024-05-17 23:00:00,Agra,1364
2024-05-18 00:00:00,Vasai,1666
2024-05-18 01:00:00,Varanasi,1616
2024-05-18 02:00:00,Patna,2119
2024-05-18 03:00:00,Agra,2048
2024-05-18 04:00:00,Hubli,2467
2024-05-18 05:00:00,Jaipur,1440
2024-05-18 06:00:00,Vadodara,1500
2024-05-18 07:00:00,Thane,1503
2024-05-18 08:00:00,Jaipur,2287
2024-05-18 09:00:00,Visakhapatnam,2427
2024-05-18 10:00:00,Srinagar,2877
2024-05-18 11:00:00,Agra,2990
2024-05-18 12:00:00,Ludhiana,2692
2024-05-18 13:00:00,Aurangabad,2999
2024-05-18 14:00:00,Solapur,3268
2024-05-18 15:00:00,Mumbai,2802
2024-05-18 16:00:00,Bangalore,3233
2024-05-18 17:00:00,Chennai,2788
2024-05-18 18:00:00,Amritsar,3428
2024-05-18 19:00:00,Jaipur,3661
2024-05-18 20:00:00,Delhi,3316
2024-05-18 21:00:00,Coimbatore,4235
2024-05-18 22:00:00,Coimbatore,3707
2024-05-18 23:00:00,Kalyan,1691
2024-05-19 00:00:00,Aurangabad,1815
2024-05-19 01:00:00,Howrah,2147
2024-05-19 02:00:00,Ludhiana,2214
2024-05-19 03:00:00,Madurai,1433
2024-05-19 04:00:00,Madurai,2156
2024-05-19 05:00:00,Ghaziabad,1883
