Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
ITANAGAR,Naharlagun,Industrial,East Section,Old Town-660,2,COMMERCIAL,1236,1133,1009966.53,4417.094
GUWAHATI,Dispur,E3,South Section,Market Area-472,2,COMMERCIAL,1311,1216,531323.09,3156.319
MUZAFFARPUR,Rural,Zone-B,Station Road,Business Park-867,2,COMMERCIAL,988,884,867474.56,3771.051
RAIPUR,Rural Circle,Industrial,East Section,High Street-763,2,COMMERCIAL,473,427,447583.5,1743.375
PANAJI,Division II,Industrial,North Section,New Extension-745,2,COMMERCIAL,708,638,465489.75,2755.74
AHMEDABAD,Navrangpura,Industrial,Station Road,Business Park-408,2,COMMERCIAL,362,328,530754.42,1320.918
GURUGRAM,Suburban,Central,North Section,Plaza Street-330,2,COMMERCIAL,782,717,813146.31,1389.521
DHARAMSHALA,Kangra,W4,Commercial Hub,Market Area-407,2,COMMERCIAL,1212,1051,1053710.72,5771.969
JAMSHEDPUR,Adityapur,Zone-B,East Section,Old Town-979,2,COMMERCIAL,881,825,952818.67,3723.465
BENGALURU,Indiranagar,Rural,North Section,New Extension-594,2,COMMERCIAL,753,734,843177.87,3082.411
KOCHI,Ernakulam,E3,East Section,Business Park-625,2,COMMERCIAL,1367,1206,1943160.05,3672.564
INDORE,Vijay Nagar,N1,Commercial Hub,Plaza Street-640,2,COMMERCIAL,479,426,136891.07,1618.395
NAGPUR,Sitabuldi,Industrial,South Section,New Extension-774,2,COMMERCIAL,520,442,555810.27,2261.112
IMPHAL,Division I,Metro,Station Road,New Extension-783,2,COMMERCIAL,253,229,348337.44,717.82
SHILLONG,West Khasi,Town,East Section,Business Park-753,2,COMMERCIAL,45,41,9144.13,116.274
AIZAWL,Division I,Zone-A,Commercial Hub,Business Park-282,2,COMMERCIAL,542,533,712534.65,1345.704
KOHIMA,Rural,Zone-B,Main Bazaar,Old Town-728,2,COMMERCIAL,1493,1469,1964465.21,4451.58
CUTTACK,CRD,W4,East Section,Plaza Street-583,2,COMMERCIAL,749,706,434291.6,3715.067
LUDHIANA,City,W4,South Section,Complex Road-707,2,COMMERCIAL,666,607,760330.67,2087.274
JAIPUR,Malviya Nagar,Metro,South Section,New Extension-833,2,COMMERCIAL,609,556,588700.72,1476.678
GANGTOK,Division I,E3,East Section,Complex Road-819,2,COMMERCIAL,431,386,580938.53,1608.42
CHENNAI,T Nagar,Metro,Station Road,New Extension-575,2,COMMERCIAL,641,633,409834.02,2412.907
WARANGAL,Station Road,Industrial,Main Bazaar,Market Area-926,2,COMMERCIAL,427,376,418490.07,546.896
AGARTALA,Division II,Zone-A,South Section,Business Park-704,2,COMMERCIAL,1066,915,826334.96,1773.191
LUCKNOW,Aliganj,Central,East Section,Market Area-400,2,COMMERCIAL,245,229,60733.7,684.547
HALDWANI,Kathgodam,Rural,South Section,High Street-924,2,COMMERCIAL,526,473,487768.58,2758.927
KOLKATA,Behala,Rural,North Section,Old Town-308,2,COMMERCIAL,79,73,74066.88,135.278
SOUTH DELHI,Saket,W4,West Section,Old Town-659,2,COMMERCIAL,875,802,1028208.17,3211.662
JAMMU,Gandhi Nagar,Industrial,East Section,New Extension-141,2,COMMERCIAL,467,423,422483.96,2316.22
KARGIL,Town Division,Zone-B,South Section,Plaza Street-817,2,COMMERCIAL,1098,973,1508032.66,2313.37
CHANDIGARH,Sector 17,S2,East Section,Plaza Street-179,2,COMMERCIAL,304,265,132407.6,1398.575
PUDUCHERRY,Rural,Zone-B,East Section,Market Area-239,2,COMMERCIAL,704,613,894008.42,2631.843
PORT BLAIR,City Circle,S2,Main Bazaar,Old Town-409,2,COMMERCIAL,1083,989,716003.84,4782.266
SILVASSA,Industrial Circle,S2,North Section,New Extension-940,2,COMMERCIAL,146,142,192677.66,477.9
DAMAN,Nani Daman,Town,Main Bazaar,Business Park-876,2,COMMERCIAL,1461,1368,1614681.51,4098.888
VISAKHAPATNAM,Gajuwaka,Central,North Section,New Extension-859,2,COMMERCIAL,441,393,547508.77,798.308
PASIGHAT,Mebo,Metro,North Section,Business Park-984,2,COMMERCIAL,1096,981,1233215.06,4637.365
GUWAHATI,Dispur,Central,East Section,High Street-593,2,COMMERCIAL,115,100,143414.5,147.324
MUZAFFARPUR,Rural,N1,East Section,Complex Road-449,2,COMMERCIAL,917,868,433801.19,3649.958
BILASPUR,City,Central,South Section,Old Town-992,2,COMMERCIAL,720,653,882506.71,2824.646
MARGAO,Division IV,E3,East Section,High Street-119,2,COMMERCIAL,578,529,159802.23,3116.179
VADODARA,Sayajiganj,N1,Main Bazaar,High Street-443,2,COMMERCIAL,1359,1342,567334.65,4760.417
GURUGRAM,Suburban,Industrial,Main Bazaar,Old Town-908,2,COMMERCIAL,774,718,677008.54,3203.61
SHIMLA,City,Zone-A,Commercial Hub,High Street-765,2,COMMERCIAL,310,287,326741.26,836.674
RANCHI,New Capital,Central,West Section,Market Area-105,2,COMMERCIAL,550,505,455789.59,1183.452
MYSURU,City,S2,Station Road,Plaza Street-973,2,COMMERCIAL,1284,1107,1822075.89,4341.892
KOCHI,Marine Drive,Town,Station Road,Old Town-827,2,COMMERCIAL,328,309,103494.31,1372.855
INDORE,Vijay Nagar,Zone-A,Station Road,Business Park-927,2,COMMERCIAL,1415,1298,1201832.62,4789.549
MUMBAI,Dharavi,S2,South Section,New Extension-247,2,COMMERCIAL,429,419,161821.17,637.879
IMPHAL,Division II,Industrial,Commercial Hub,Old Town-518,2,COMMERCIAL,505,471,430319.69,2404.637
SHILLONG,West Khasi,N1,Main Bazaar,Plaza Street-841,2,COMMERCIAL,928,916,463658.92,1980.409
AIZAWL,Division I,Metro,West Section,High Street-947,2,COMMERCIAL,151,142,186793.83,661.122
KOHIMA,Town Division,Metro,North Section,Complex Road-545,2,COMMERCIAL,778,758,1026116.4,1886.699
CUTTACK,CRD,Town,Main Bazaar,New Extension-263,2,COMMERCIAL,800,735,795348.77,2670.335
LUDHIANA,City,E3,East Section,Plaza Street-829,2,COMMERCIAL,1418,1389,1333717.15,7426.943
JAIPUR,Malviya Nagar,Town,East Section,Old Town-716,2,COMMERCIAL,453,414,218023.62,1863.365
GANGTOK,Division I,Zone-B,South Section,Business Park-824,2,COMMERCIAL,1034,924,1260826.06,3492.292
CHENNAI,Anna Nagar,Zone-B,Station Road,High Street-402,2,COMMERCIAL,709,700,701049.02,3656.977
WARANGAL,Rural,E3,Main Bazaar,Market Area-209,2,COMMERCIAL,1056,902,994837.2,5528.142
AGARTALA,Division II,Town,East Section,High Street-663,2,COMMERCIAL,743,701,780641.22,3260.346
KANPUR,Kidwai Nagar,Industrial,South Section,New Extension-391,2,COMMERCIAL,1318,1175,764390.44,3818.301
DEHRADUN,Central,Town,East Section,Market Area-408,2,COMMERCIAL,858,837,873289.23,4607.692
KOLKATA,Gariahat,N1,North Section,High Street-552,2,COMMERCIAL,997,909,876647.13,3231.159
CENTRAL DELHI,Paharganj,Metro,North Section,High Street-558,2,COMMERCIAL,792,702,1082928.42,1527.082
JAMMU,Canal Division,Zone-A,Station Road,High Street-828,2,COMMERCIAL,667,640,388443.9,1746.198
KARGIL,Town Division,W4,North Section,Market Area-237,2,COMMERCIAL,270,253,67357.05,522.941
CHANDIGARH,Sector 35,Industrial,West Section,Plaza Street-323,2,COMMERCIAL,380,324,157802.1,746.145
PUDUCHERRY,Rural,Town,South Section,Complex Road-616,2,COMMERCIAL,1126,1053,500282.49,4204.933
PORT BLAIR,City Circle,E3,Main Bazaar,Market Area-557,2,COMMERCIAL,1083,964,249025.97,5885.128
SILVASSA,Industrial Circle,Town,Station Road,High Street-709,2,COMMERCIAL,932,891,1353768.49,4908.365
DAMAN,Nani Daman,Zone-B,Station Road,Old Town-446,2,COMMERCIAL,1252,1097,1431747.59,1979.595
VIJAYAWADA,Governorpet,Zone-A,Station Road,Complex Road-385,2,COMMERCIAL,1059,954,453109.08,1312.928
PASIGHAT,East Siang,Zone-A,East Section,High Street-206,2,COMMERCIAL,284,262,397383.2,383.281
DIBRUGARH,Central,Town,Station Road,Plaza Street-137,2,COMMERCIAL,317,298,347356.41,736.695
PATNA,PESU East,Rural,East Section,Business Park-374,2,COMMERCIAL,1135,969,464176.39,5573.523
BILASPUR,Tifra,Central,East Section,Old Town-649,2,COMMERCIAL,320,280,175542.57,440.876
MARGAO,Division IV,Industrial,Station Road,Complex Road-295,2,COMMERCIAL,680,667,184075.88,2990.24
VADODARA,Sayajiganj,Zone-A,South Section,Plaza Street-863,2,COMMERCIAL,912,876,347770.99,1200.32
FARIDABAD,Greater Faridabad,S2,Main Bazaar,High Street-619,2,COMMERCIAL,1173,1070,423686.74,2542.794
SHIMLA,Kasumpti,S2,Station Road,New Extension-990,2,COMMERCIAL,281,269,345697.69,782.658
RANCHI,New Capital,Town,East Section,High Street-181,2,COMMERCIAL,494,431,584427.39,2156.275
BENGALURU,Malleswaram,Metro,North Section,Old Town-911,2,COMMERCIAL,443,430,261095.16,1974.214
KOCHI,Marine Drive,N1,Main Bazaar,New Extension-464,2,COMMERCIAL,1142,1095,346323.35,2013.999
BHOPAL,City,Central,East Section,Business Park-407,2,COMMERCIAL,572,522,570453.81,1942.698
MUMBAI,Dharavi,W4,South Section,High Street-712,2,COMMERCIAL,502,499,336157.85,1713.709
IMPHAL,Division I,W4,Station Road,Market Area-667,2,COMMERCIAL,487,465,729688.24,1614.446
SHILLONG,East Khasi,Rural,East Section,Market Area-308,2,COMMERCIAL,134,129,131290.31,588.201
AIZAWL,Division I,Zone-A,Station Road,Plaza Street-749,2,COMMERCIAL,891,784,850372.83,2283.817
KOHIMA,Town Division,Industrial,Main Bazaar,Market Area-920,2,COMMERCIAL,1039,966,642845.74,5524.136
BHUBANESWAR,BED,Central,East Section,Complex Road-402,2,COMMERCIAL,1468,1389,853769.83,4101.663
LUDHIANA,City,Metro,Main Bazaar,High Street-523,2,COMMERCIAL,680,648,442513.31,3023.295
JAIPUR,Malviya Nagar,E3,South Section,Old Town-463,2,COMMERCIAL,311,272,83723.67,1097.924
GANGTOK,Division I,N1,South Section,High Street-910,2,COMMERCIAL,525,457,433460.45,2832.02
CHENNAI,Anna Nagar,Central,Station Road,Complex Road-677,2,COMMERCIAL,193,171,283504.62,747.318
WARANGAL,Rural,S2,West Section,Business Park-675,2,COMMERCIAL,279,270,261436.04,361.482
AGARTALA,Division I,Zone-A,Commercial Hub,New Extension-852,2,COMMERCIAL,558,520,287891.93,2074.376
NOIDA,Sector 62,Town,North Section,Complex Road-148,2,COMMERCIAL,1470,1366,1477677.88,2627.438
DEHRADUN,Central,Town,North Section,Business Park-814,2,COMMERCIAL,166,144,110807.73,535.05
SILIGURI,Town,Industrial,Main Bazaar,Complex Road-534,2,COMMERCIAL,1135,970,1117148.33,2393.078
CENTRAL DELHI,Paharganj,S2,Commercial Hub,Plaza Street-731,2,COMMERCIAL,1164,1118,306879.8,4230.834
SRINAGAR,Division II,Zone-A,Station Road,Complex Road-874,2,COMMERCIAL,1444,1310,1256504.98,3360.711
LEH,Town Division,Zone-A,Commercial Hub,Business Park-884,2,COMMERCIAL,201,196,195971.98,354.005
CHANDIGARH,Sector 17,E3,Commercial Hub,Plaza Street-621,2,COMMERCIAL,53,50,63484.35,165.604
PUDUCHERRY,Rural,Zone-B,North Section,New Extension-566,2,COMMERCIAL,1050,904,596126.64,2389.248
PORT BLAIR,City Circle,Town,West Section,High Street-761,2,COMMERCIAL,1046,927,583045.6,4311.48
SILVASSA,Industrial Circle,W4,East Section,Plaza Street-131,2,COMMERCIAL,288,265,179793.55,755.841
DAMAN,Nani Daman,Industrial,South Section,Plaza Street-748,2,COMMERCIAL,698,597,841648.96,2223.556
VISAKHAPATNAM,Gajuwaka,N1,Commercial Hub,Market Area-720,2,COMMERCIAL,1241,1058,650495.92,4020.23
PASIGHAT,East Siang,Central,North Section,High Street-431,2,COMMERCIAL,805,688,1148355.29,3289.832
DIBRUGARH,Central,Town,South Section,Market Area-106,2,COMMERCIAL,1106,1094,378097.32,1804.753
PATNA,PESU West,N1,Main Bazaar,Market Area-754,2,COMMERCIAL,782,696,352391.57,2160.456
RAIPUR,Rural Circle,Zone-B,North Section,Complex Road-286,2,COMMERCIAL,552,517,632560.8,1742.635
MARGAO,Division IV,N1,West Section,Plaza Street-629,2,COMMERCIAL,1106,1094,288189.01,1505.699
SURAT,Varachha,N1,West Section,High Street-484,2,COMMERCIAL,497,486,664337.09,627.603
FARIDABAD,Greater Faridabad,W4,West Section,Old Town-131,2,COMMERCIAL,728,645,766097.8,3237.912
DHARAMSHALA,Town,Town,East Section,Old Town-433,2,COMMERCIAL,1271,1129,504113.1,1730.89
RANCHI,New Capital,Zone-A,Station Road,Complex Road-646,2,COMMERCIAL,642,559,713821.33,2876.94
BENGALURU,Indiranagar,Zone-B,Station Road,Business Park-250,2,COMMERCIAL,782,682,604723.8,3790.955
TRIVANDRUM,Statue,W4,Commercial Hub,Plaza Street-909,2,COMMERCIAL,24,22,28134.96,95.127
BHOPAL,Arera Colony,S2,Station Road,High Street-145,2,COMMERCIAL,1050,898,759701.33,3792.003
MUMBAI,Bandra,Zone-A,Commercial Hub,Business Park-741,2,COMMERCIAL,1360,1260,565706.75,1773.56
IMPHAL,Division II,S2,Station Road,Old Town-942,2,COMMERCIAL,1022,886,1403617.05,3250.883
SHILLONG,West Khasi,Central,West Section,Old Town-286,2,COMMERCIAL,276,248,390073.84,966.083
AIZAWL,Division II,Zone-A,Commercial Hub,High Street-124,2,COMMERCIAL,607,563,649627.74,2009.291
KOHIMA,Town Division,Central,East Section,Old Town-862,2,COMMERCIAL,505,435,179911.89,1693.251
BHUBANESWAR,BED,N1,Main Bazaar,High Street-240,2,COMMERCIAL,1268,1224,411172.36,3890.379
AMRITSAR,Cantt,N1,Main Bazaar,Business Park-140,2,COMMERCIAL,1151,1123,1244254.96,5245.363
JODHPUR,City,N1,Commercial Hub,Market Area-900,2,COMMERCIAL,442,429,519232.09,986.738
GANGTOK,Division II,Metro,East Section,High Street-447,2,COMMERCIAL,1450,1411,1073783.01,4454.775
CHENNAI,Anna Nagar,E3,Commercial Hub,Old Town-699,2,COMMERCIAL,907,871,814917.21,2882.604
WARANGAL,Station Road,Central,North Section,Business Park-341,2,COMMERCIAL,824,753,828644.0,3691.314
AGARTALA,Division II,Zone-B,West Section,Plaza Street-577,2,COMMERCIAL,832,763,1040785.98,1150.397
KANPUR,Kidwai Nagar,S2,North Section,New Extension-227,2,COMMERCIAL,36,32,22107.61,138.258
HALDWANI,Kathgodam,S2,East Section,Old Town-810,2,COMMERCIAL,1292,1134,956638.0,7052.166
SILIGURI,Town,Zone-A,East Section,Complex Road-615,2,COMMERCIAL,169,156,118287.08,696.054
SOUTH DELHI,Saket,Zone-B,North Section,Complex Road-366,2,COMMERCIAL,330,288,216772.48,957.293
JAMMU,Canal Division,Metro,Main Bazaar,New Extension-417,2,COMMERCIAL,1427,1220,1923671.62,4385.987
LEH,Town Division,Industrial,West Section,Market Area-288,2,COMMERCIAL,273,268,399550.76,1351.718
CHANDIGARH,Sector 17,Town,North Section,Business Park-870,2,COMMERCIAL,1032,993,1490660.0,2440.561
PUDUCHERRY,Rural,S2,West Section,Business Park-921,2,COMMERCIAL,1449,1386,1047591.34,4051.83
PORT BLAIR,City Circle,Metro,Station Road,High Street-205,2,COMMERCIAL,565,492,828436.34,1853.063
SILVASSA,Industrial Circle,Central,East Section,Plaza Street-498,2,COMMERCIAL,340,301,151418.14,923.322
DAMAN,Nani Daman,Town,Commercial Hub,Complex Road-427,2,COMMERCIAL,442,398,142437.87,1756.676
VISAKHAPATNAM,Steel Plant,Zone-A,Commercial Hub,New Extension-342,2,COMMERCIAL,308,280,121027.01,1691.535
ITANAGAR,Naharlagun,Central,Station Road,High Street-799,2,COMMERCIAL,42,41,32869.25,123.387
DIBRUGARH,Rural,Zone-B,North Section,Complex Road-780,2,COMMERCIAL,213,190,92790.65,545.011
PATNA,PESU West,Metro,West Section,Old Town-790,2,COMMERCIAL,1090,945,1574845.53,5343.753
RAIPUR,City Circle,Rural,East Section,High Street-831,2,COMMERCIAL,917,848,530848.37,3351.204
PANAJI,Division I,Zone-A,South Section,Old Town-656,2,COMMERCIAL,1465,1440,1055173.05,7854.007
AHMEDABAD,Navrangpura,W4,East Section,Business Park-967,2,COMMERCIAL,508,460,239472.79,2347.692
GURUGRAM,City,Zone-B,East Section,High Street-930,2,COMMERCIAL,1183,1015,1231690.04,6224.549
DHARAMSHALA,Town,S2,Station Road,Old Town-320,2,COMMERCIAL,139,125,92446.79,552.208
RANCHI,Central,N1,East Section,Market Area-707,2,COMMERCIAL,970,857,1299640.96,4980.862
HUBBALLI,Rural,Zone-A,West Section,New Extension-742,2,COMMERCIAL,310,264,104696.43,1446.836
KOCHI,Ernakulam,N1,North Section,High Street-426,2,COMMERCIAL,21,19,18843.05,102.851
INDORE,Vijay Nagar,Zone-A,Station Road,Plaza Street-980,2,COMMERCIAL,857,847,279116.02,4208.035
MUMBAI,Dharavi,S2,Commercial Hub,New Extension-819,2,COMMERCIAL,1279,1176,761938.12,6753.095
IMPHAL,Division I,Zone-A,West Section,Business Park-539,2,COMMERCIAL,335,288,381678.91,991.49
SHILLONG,East Khasi,Central,East Section,Market Area-583,2,COMMERCIAL,593,564,234726.49,995.282
AIZAWL,Division I,S2,Commercial Hub,Plaza Street-774,2,COMMERCIAL,844,829,683449.73,1935.025
KOHIMA,Rural,N1,Station Road,Business Park-150,2,COMMERCIAL,362,358,234422.72,499.651
CUTTACK,CDD,Zone-A,East Section,Complex Road-291,2,COMMERCIAL,210,193,51679.54,1113.095
AMRITSAR,Cantt,Zone-B,Station Road,New Extension-107,2,COMMERCIAL,80,77,52836.15,209.374
JODHPUR,Sardarpura,E3,Station Road,Market Area-498,2,COMMERCIAL,1346,1173,943876.64,4531.623
GANGTOK,Division I,Central,Main Bazaar,Complex Road-173,2,COMMERCIAL,1307,1117,1694700.21,4043.433
COIMBATORE,Peelamedu,W4,South Section,New Extension-524,2,COMMERCIAL,838,754,684146.49,1721.7
HYDERABAD,Banjara Hills,Town,South Section,Plaza Street-116,2,COMMERCIAL,255,239,305370.13,804.518
AGARTALA,Division II,Central,East Section,Complex Road-834,2,COMMERCIAL,1072,934,266155.71,5662.23
KANPUR,Civil Lines,E3,West Section,Complex Road-621,2,COMMERCIAL,1483,1314,2054983.99,6143.374
HALDWANI,Kathgodam,Central,East Section,Market Area-914,2,COMMERCIAL,582,496,732378.18,2233.692
SILIGURI,Town,S2,North Section,High Street-303,2,COMMERCIAL,963,913,1086307.45,1675.247
CENTRAL DELHI,Connaught Place,Town,East Section,Complex Road-530,2,COMMERCIAL,789,765,574292.01,2374.598
JAMMU,Canal Division,Rural,Main Bazaar,Old Town-726,2,COMMERCIAL,1376,1349,514011.59,4091.391
LEH,Town Division,Zone-A,Station Road,Market Area-530,2,COMMERCIAL,511,447,121558.04,1350.241
CHANDIGARH,Sector 35,Rural,Station Road,Plaza Street-925,2,COMMERCIAL,830,761,314963.38,2555.475
PUDUCHERRY,Rural,Zone-B,Station Road,High Street-263,2,COMMERCIAL,460,456,223950.63,973.822
PORT BLAIR,City Circle,W4,West Section,High Street-253,2,COMMERCIAL,489,423,696882.83,1639.053
SILVASSA,Industrial Circle,Industrial,North Section,Complex Road-552,2,COMMERCIAL,36,32,20574.32,56.854
DAMAN,Moti Daman,E3,South Section,High Street-740,2,COMMERCIAL,255,218,198487.6,464.316
VISAKHAPATNAM,Steel Plant,E3,South Section,New Extension-498,2,COMMERCIAL,233,218,346112.15,1274.022
ITANAGAR,Naharlagun,W4,East Section,Old Town-672,2,COMMERCIAL,320,313,238267.75,937.118
GUWAHATI,Dispur,Zone-B,South Section,High Street-921,2,COMMERCIAL,922,793,1321866.61,4092.283
MUZAFFARPUR,Rural,S2,North Section,Plaza Street-900,2,COMMERCIAL,1364,1247,1561356.9,4627.34
RAIPUR,City Circle,Central,Main Bazaar,High Street-442,2,COMMERCIAL,43,37,12243.85,130.455
PANAJI,Division I,Zone-B,Commercial Hub,Old Town-491,2,COMMERCIAL,743,725,310248.53,1538.885
AHMEDABAD,Navrangpura,E3,Station Road,Plaza Street-103,2,COMMERCIAL,1379,1286,925293.2,4990.596
GURUGRAM,Suburban,Central,Station Road,New Extension-220,2,COMMERCIAL,1444,1326,1202573.2,6586.289
SHIMLA,Kasumpti,Central,Commercial Hub,Market Area-156,2,COMMERCIAL,239,229,57279.64,533.191
RANCHI,New Capital,E3,South Section,Market Area-554,2,COMMERCIAL,1363,1262,1770743.81,1761.105
BENGALURU,Malleswaram,Central,South Section,Complex Road-746,2,COMMERCIAL,18,15,10962.05,91.523
TRIVANDRUM,Pattom,N1,North Section,Complex Road-401,2,COMMERCIAL,1374,1267,1065760.93,5398.599
INDORE,MG Road,Industrial,South Section,High Street-382,2,COMMERCIAL,1263,1177,1133896.26,4906.75
PUNE,Shivajinagar,Zone-B,North Section,Plaza Street-289,2,COMMERCIAL,525,468,181429.0,1859.668
IMPHAL,Division II,E3,Main Bazaar,Business Park-132,2,COMMERCIAL,1068,1054,496711.51,1313.627
SHILLONG,East Khasi,S2,North Section,Old Town-266,2,COMMERCIAL,60,59,46666.08,237.687
AIZAWL,Division I,Zone-A,Commercial Hub,High Street-883,2,COMMERCIAL,967,897,780628.04,4914.965
KOHIMA,Town Division,S2,North Section,Complex Road-132,2,COMMERCIAL,1243,1058,1773339.28,6427.038
BHUBANESWAR,BCP,Industrial,North Section,Business Park-742,2,COMMERCIAL,1104,981,1347707.69,2900.054
AMRITSAR,Hall Gate,Central,Commercial Hub,Old Town-901,2,COMMERCIAL,185,159,117433.54,624.395
JAIPUR,Malviya Nagar,Rural,Commercial Hub,Old Town-169,2,COMMERCIAL,928,898,687420.71,4123.887
GANGTOK,Division I,Town,North Section,Business Park-613,2,COMMERCIAL,1317,1243,499783.98,6981.29
CHENNAI,Anna Nagar,Central,North Section,Plaza Street-668,2,COMMERCIAL,645,570,730089.51,2846.25
HYDERABAD,Banjara Hills,S2,South Section,Complex Road-767,2,COMMERCIAL,440,377,625905.58,1814.951
AGARTALA,Division I,Zone-B,East Section,Old Town-931,2,COMMERCIAL,780,724,259156.64,3226.053
LUCKNOW,Hazratganj,Zone-B,West Section,Market Area-345,2,COMMERCIAL,664,634,503788.87,2630.548
HALDWANI,Town,Metro,Main Bazaar,Plaza Street-824,2,COMMERCIAL,382,354,518002.85,1311.951
SILIGURI,Town,Metro,Station Road,High Street-731,2,COMMERCIAL,686,675,313353.94,2084.648
SOUTH DELHI,Saket,N1,Main Bazaar,Old Town-567,2,COMMERCIAL,63,54,88251.86,234.286
JAMMU,Gandhi Nagar,Industrial,Main Bazaar,Old Town-109,2,COMMERCIAL,985,946,1414931.02,1965.918
LEH,Town Division,Rural,North Section,Old Town-939,2,COMMERCIAL,319,272,351157.11,943.047
CHANDIGARH,Sector 17,S2,Commercial Hub,Complex Road-214,2,COMMERCIAL,31,30,25502.78,155.938
PUDUCHERRY,Rural,W4,North Section,High Street-960,2,COMMERCIAL,1253,1223,703404.93,3189.16
PORT BLAIR,City Circle,Metro,West Section,Market Area-862,2,COMMERCIAL,253,251,117087.82,836.643
SILVASSA,Industrial Circle,Industrial,North Section,Market Area-880,2,COMMERCIAL,885,873,1030485.89,3652.327
DAMAN,Moti Daman,S2,North Section,High Street-345,2,COMMERCIAL,641,605,400183.84,3421.118
VISAKHAPATNAM,Steel Plant,Industrial,Commercial Hub,Complex Road-143,2,COMMERCIAL,1251,1249,471732.77,1909.501
ITANAGAR,Naharlagun,E3,North Section,Plaza Street-867,2,COMMERCIAL,124,113,39087.44,540.535
DIBRUGARH,Central,Zone-B,Commercial Hub,Market Area-998,2,COMMERCIAL,1359,1187,566962.5,6814.068
PATNA,PESU East,N1,West Section,Old Town-226,2,COMMERCIAL,317,312,138132.96,1326.42
RAIPUR,City Circle,Zone-A,North Section,Business Park-654,2,COMMERCIAL,1312,1287,1449234.86,6270.507
MARGAO,Division III,Industrial,North Section,Market Area-143,2,COMMERCIAL,637,544,487306.63,1809.948
SURAT,Varachha,Zone-A,West Section,Plaza Street-279,2,COMMERCIAL,1450,1384,1184233.79,6965.283
FARIDABAD,Greater Faridabad,Zone-B,North Section,High Street-295,2,COMMERCIAL,738,661,939182.5,1234.915
